feature_id	YEAST-CENPK-LOWGROWTH
MET:FEATURE:positive:726.8647:112.42	860355.764289804
MET:FEATURE:positive:386.2483:111.40	4781035.90581069
MET:FEATURE:positive:642.4361:112.42	2015448.22318568
MET:FEATURE:positive:790.2384:112.89	424225.256729494
MET:FEATURE:positive:589.4257:112.89	421848.647115321
MET:FEATURE:positive:712.1900:112.89	1116401.2426818
MET:FEATURE:positive:775.5639:113.14	531943.286282188
MET:FEATURE:positive:407.3788:113.14	1005612.35046772
MET:FEATURE:positive:678.4335:113.14	332700.687338197
MET:FEATURE:positive:682.8390:113.82	1250897.61758491
MET:FEATURE:positive:167.0641:109.06	1957477.69679126
MET:FEATURE:positive:411.3256:106.38	13039660.3740429
MET:FEATURE:positive:634.1410:113.14	831005.852468439
MET:FEATURE:positive:697.8486:113.35	732965.414450624
MET:FEATURE:positive:742.5379:113.82	1166376.10824797
MET:FEATURE:positive:746.5474:114.07	577957.293507413
MET:FEATURE:positive:185.0747:109.28	2291090.99654337
MET:FEATURE:positive:313.1432:81.23	9038196.36120737
MET:FEATURE:positive:411.3831:114.07	836650.845682574
MET:FEATURE:positive:583.3242:99.67	5976315.18672286
MET:FEATURE:positive:604.4555:114.32	616041.308402876
MET:FEATURE:positive:604.7906:114.32	562954.565460967
MET:FEATURE:positive:619.1312:113.60	568669.153612111
MET:FEATURE:positive:668.4981:114.07	763707.360165749
MET:FEATURE:positive:668.8323:114.32	285039.858323292
MET:FEATURE:positive:683.1735:113.60	866936.661824835
MET:FEATURE:positive:684.6496:113.60	207807.005621694
MET:FEATURE:positive:697.1801:113.35	924819.874631999
MET:FEATURE:positive:697.5151:113.35	1197581.15510325
MET:FEATURE:positive:745.8779:114.07	760919.639605101
MET:FEATURE:positive:897.6668:114.32	870923.088782522
MET:FEATURE:positive:900.6460:114.07	134352.776734455
MET:FEATURE:positive:265.1733:109.28	3697899.90451903
MET:FEATURE:positive:339.3450:114.07	1839974.30936441
MET:FEATURE:positive:385.2452:111.40	22043132.4413216
MET:FEATURE:positive:548.4341:113.35	1529259.16988813
MET:FEATURE:positive:605.1248:114.32	425425.824618187
MET:FEATURE:positive:619.4661:113.82	704279.846055158
MET:FEATURE:positive:653.1542:114.57	1040915.92379924
MET:FEATURE:positive:667.8299:114.32	1223039.142228
MET:FEATURE:positive:746.2128:114.32	1095397.01140403
MET:FEATURE:positive:760.8875:114.07	689760.546032214
MET:FEATURE:positive:182.9851:44.44	30941826.0644704
MET:FEATURE:positive:182.9851:73.53	26039158.6230085
MET:FEATURE:positive:182.9851:60.86	21484847.2593521
MET:FEATURE:positive:182.9851:70.14	10145383.8504256
MET:FEATURE:positive:204.0866:19.15	62605430.5169256
MET:FEATURE:positive:339.2890:91.58	31317270.7382216
MET:FEATURE:positive:396.3125:109.28	35684370.7934731
MET:FEATURE:positive:397.3153:109.28	5460122.47095838
MET:FEATURE:positive:653.4886:114.82	1169270.54979653
MET:FEATURE:positive:654.1572:114.82	292301.318580865
MET:FEATURE:positive:898.1683:114.57	1043317.68801949
MET:FEATURE:positive:898.6701:114.57	689292.459641656
MET:FEATURE:positive:186.2216:51.30	122090762.109211
MET:FEATURE:positive:186.2216:75.21	65796961.436668
MET:FEATURE:positive:186.2217:13.03	9237025.21811044
MET:FEATURE:positive:186.2216:27.47	15662532.0479318
MET:FEATURE:positive:653.8220:114.82	775698.973388062
MET:FEATURE:positive:668.1638:114.32	1412531.7151654
MET:FEATURE:positive:794.9105:115.01	745728.671790316
MET:FEATURE:positive:638.4781:115.62	1108157.08771607
MET:FEATURE:positive:365.3144:77.02	70025258.8279293
MET:FEATURE:positive:135.0804:65.41	16726890.476186
MET:FEATURE:positive:135.0806:73.90	6908347.69374993
MET:FEATURE:positive:679.5104:116.00	2896875.28325748
MET:FEATURE:positive:927.1886:116.39	2006686.4207557
MET:FEATURE:positive:701.8529:116.00	1701439.07933868
MET:FEATURE:positive:706.5293:116.18	5433374.41536092
MET:FEATURE:positive:246.9840:116.64	320380.262319888
MET:FEATURE:positive:673.1704:116.82	1563695.36085507
MET:FEATURE:positive:678.5064:116.18	7807817.57393087
MET:FEATURE:positive:687.8469:116.39	1193046.97251147
MET:FEATURE:positive:726.5044:116.18	2077726.07237823
MET:FEATURE:positive:730.3628:116.39	2894623.46910435
MET:FEATURE:positive:731.6481:116.39	3215256.35167049
MET:FEATURE:positive:741.5232:116.64	3104083.40987807
MET:FEATURE:positive:730.4015:116.64	9049836.28472694
MET:FEATURE:positive:731.4044:116.64	4153209.91554386
MET:FEATURE:positive:734.5508:116.64	4891014.12691707
MET:FEATURE:positive:182.8832:116.64	436068.752077206
MET:FEATURE:positive:730.7114:116.64	3068144.24159031
MET:FEATURE:positive:658.1591:117.90	1760084.27323299
MET:FEATURE:positive:735.8757:117.04	1935965.75795875
MET:FEATURE:positive:742.0239:116.64	3083802.45287901
MET:FEATURE:positive:750.8807:116.39	2187994.65131999
MET:FEATURE:positive:182.6322:116.64	1684606.00929985
MET:FEATURE:positive:730.6447:116.64	7892968.2157125
MET:FEATURE:positive:731.6755:116.64	4090448.49588574
MET:FEATURE:positive:749.5101:116.64	7141446.08262997
MET:FEATURE:positive:750.0124:116.64	6577807.98350995
MET:FEATURE:positive:657.8267:117.72	1704963.27151547
MET:FEATURE:positive:658.8285:117.72	465407.542903995
MET:FEATURE:positive:721.5328:117.47	2772411.27563273
MET:FEATURE:positive:730.6720:116.64	9727580.48054535
MET:FEATURE:positive:733.5461:116.64	32230848.7350412
MET:FEATURE:positive:754.5243:116.64	6921826.27681881
MET:FEATURE:positive:768.4931:116.64	7804155.58448387
MET:FEATURE:positive:799.2474:117.21	1106627.20968043
MET:FEATURE:positive:468.4123:117.90	656241.067210752
MET:FEATURE:positive:705.5257:116.39	24485356.1281405
MET:FEATURE:positive:769.8955:118.15	1757973.21479966
MET:FEATURE:positive:799.9157:117.47	926459.4721484
MET:FEATURE:positive:494.4277:117.90	359809.698547438
MET:FEATURE:positive:658.4954:117.90	1430343.23746468
MET:FEATURE:positive:721.1983:117.90	1874211.48811686
MET:FEATURE:positive:753.5222:116.64	27404868.1191797
MET:FEATURE:positive:756.5541:118.32	3351722.71840941
MET:FEATURE:positive:770.2312:118.32	1837345.3395263
MET:FEATURE:positive:834.2743:118.54	296470.470316642
MET:FEATURE:positive:956.2101:118.15	1867652.013811
MET:FEATURE:positive:291.1953:118.54	352498.865843252
MET:FEATURE:positive:643.8195:118.32	1601701.7936886
MET:FEATURE:positive:704.5220:116.39	57456914.8825702
MET:FEATURE:positive:706.8577:118.15	3295650.39424282
MET:FEATURE:positive:707.1927:118.15	1800107.053195
MET:FEATURE:positive:818.9293:118.71	1006505.53458526
MET:FEATURE:positive:493.4249:118.15	1380275.33371794
MET:FEATURE:positive:551.6317:118.32	1392689.06143825
MET:FEATURE:positive:691.8479:118.54	2453078.70274652
MET:FEATURE:positive:519.4407:118.54	949748.639418311
MET:FEATURE:positive:550.6283:118.54	3531662.2537015
MET:FEATURE:positive:643.4848:118.54	1394256.51367851
MET:FEATURE:positive:692.1828:118.54	2784028.33376915
MET:FEATURE:positive:756.2241:119.11	702230.222391751
MET:FEATURE:positive:770.5655:118.54	1692541.61425982
MET:FEATURE:positive:818.5950:119.11	895386.540274114
MET:FEATURE:positive:955.7088:118.54	1882264.68361946
MET:FEATURE:positive:338.3414:114.32	9721222.98719082
MET:FEATURE:positive:467.4092:117.90	2707748.1665888
MET:FEATURE:positive:655.2293:119.72	337065.561663741
MET:FEATURE:positive:666.2348:119.50	395518.300509898
MET:FEATURE:positive:692.5175:119.11	2695648.54792352
MET:FEATURE:positive:706.5253:118.15	2993409.55944837
MET:FEATURE:positive:755.2216:118.71	2100614.97496602
MET:FEATURE:positive:755.5566:119.11	2444071.06440047
MET:FEATURE:positive:677.1732:119.50	2496100.96962587
MET:FEATURE:positive:741.2145:119.32	2336757.22192253
MET:FEATURE:positive:833.2710:119.11	728588.227248745
MET:FEATURE:positive:662.4741:119.97	5372417.07245249
MET:FEATURE:positive:755.8903:119.32	1778013.97343918
MET:FEATURE:positive:110.0467:120.37	82060.4312755839
MET:FEATURE:positive:172.1207:120.15	405717.264282542
MET:FEATURE:positive:732.5434:116.64	172989713.112109
MET:FEATURE:positive:790.2480:120.15	963524.80511743
MET:FEATURE:positive:366.3731:120.37	442909.625785822
MET:FEATURE:positive:677.5068:119.50	3337110.40945525
MET:FEATURE:positive:726.4466:120.15	3104690.61911025
MET:FEATURE:positive:726.5398:120.15	2254571.74358646
MET:FEATURE:positive:726.8736:120.15	1265515.12620282
MET:FEATURE:positive:740.8804:119.50	3289998.16543343
MET:FEATURE:positive:752.5187:116.64	60780414.7642239
MET:FEATURE:positive:804.2544:119.72	2159515.43355831
MET:FEATURE:positive:985.7305:120.37	1432689.6136341
MET:FEATURE:positive:644.2211:120.55	481310.849626663
MET:FEATURE:positive:712.4786:120.15	2469161.52121451
MET:FEATURE:positive:838.2748:120.80	1401744.67216578
MET:FEATURE:positive:186.1366:120.55	152312.449455703
MET:FEATURE:positive:721.5469:120.55	1892781.2212998
MET:FEATURE:positive:726.2051:120.15	3801900.14497746
MET:FEATURE:positive:740.5177:120.97	3200788.65996859
MET:FEATURE:positive:747.5629:120.55	4617803.50549716
MET:FEATURE:positive:789.9133:120.15	2021367.47671043
MET:FEATURE:positive:662.8320:120.37	4841437.51546101
MET:FEATURE:positive:725.8707:120.15	3590870.22891002
MET:FEATURE:positive:984.7290:120.37	2194204.22897872
MET:FEATURE:positive:991.4251:120.37	2473391.27173006
MET:FEATURE:positive:691.4997:120.37	6796426.57626869
MET:FEATURE:positive:730.5373:116.64	1460982681.60017
MET:FEATURE:positive:767.5380:120.80	4667782.70070991
MET:FEATURE:positive:775.2379:120.97	2687089.09670243
MET:FEATURE:positive:808.5914:121.80	1218722.2191764
MET:FEATURE:positive:850.5451:120.97	890344.522510171
MET:FEATURE:positive:663.1671:120.37	3041202.01900235
MET:FEATURE:positive:711.8644:120.80	3165938.35631212
MET:FEATURE:positive:760.5631:121.22	2543330.83691323
MET:FEATURE:positive:985.2315:120.37	2490185.98639313
MET:FEATURE:positive:633.4668:121.22	394914.684791294
MET:FEATURE:positive:669.7393:121.61	532762.991830977
MET:FEATURE:positive:720.5445:120.55	10383436.7559189
MET:FEATURE:positive:774.9028:120.80	3871000.55245538
MET:FEATURE:positive:789.5781:120.37	2867888.88407193
MET:FEATURE:positive:690.4972:120.37	36183525.1066941
MET:FEATURE:positive:711.5306:120.80	3678650.86522279
MET:FEATURE:positive:718.5379:120.55	96911759.877498
MET:FEATURE:positive:731.5403:116.64	670611542.161388
MET:FEATURE:positive:744.4122:120.80	1339876.74926169
MET:FEATURE:positive:746.2205:122.44	1001824.25738075
MET:FEATURE:positive:774.5677:120.80	2991702.49589076
MET:FEATURE:positive:789.2437:120.37	2363820.51740279
MET:FEATURE:positive:990.4213:120.37	5123774.35653709
MET:FEATURE:positive:658.7332:122.44	629153.912503657
MET:FEATURE:positive:670.4672:122.05	3680391.16893121
MET:FEATURE:positive:766.5345:120.80	10272223.7495857
MET:FEATURE:positive:183.1187:122.22	71647.3577118007
MET:FEATURE:positive:669.9920:122.05	433951.48667286
MET:FEATURE:positive:696.5202:121.61	3806756.02599398
MET:FEATURE:positive:711.4743:120.97	8186662.15705
MET:FEATURE:positive:731.8805:122.69	342377.986527141
MET:FEATURE:positive:759.8928:121.40	3389380.37389132
MET:FEATURE:positive:823.2681:122.05	533141.564582535
MET:FEATURE:positive:625.6327:122.69	188497.023982176
MET:FEATURE:positive:671.4717:122.22	1458098.86108243
MET:FEATURE:positive:697.1883:121.61	2896522.70293811
MET:FEATURE:positive:697.8557:122.05	388809.442504834
MET:FEATURE:positive:710.4725:120.37	26895481.8698569
MET:FEATURE:positive:711.1952:120.80	3651590.14863385
MET:FEATURE:positive:719.5411:120.55	43021490.377007
MET:FEATURE:positive:682.8479:122.44	1601656.25568749
MET:FEATURE:positive:683.1823:122.69	620388.432870497
MET:FEATURE:positive:683.8307:122.69	651066.053754029
MET:FEATURE:positive:684.1656:122.69	346585.363724993
MET:FEATURE:positive:728.4455:120.97	648910.703730302
MET:FEATURE:positive:746.5595:120.55	26328391.2946819
MET:FEATURE:positive:760.2279:121.40	4027429.88125858
MET:FEATURE:positive:776.4442:122.44	1476978.04835903
MET:FEATURE:positive:809.2602:122.22	1672287.11514003
MET:FEATURE:positive:823.6008:121.80	1948161.60952132
MET:FEATURE:positive:481.4252:122.69	387851.368324729
MET:FEATURE:positive:624.6300:122.69	488831.054032342
MET:FEATURE:positive:696.8547:121.61	4183209.84708403
MET:FEATURE:positive:706.4642:122.22	1783994.96647174
MET:FEATURE:positive:732.4806:122.22	89491122.1356574
MET:FEATURE:positive:733.4841:122.22	38848821.7257185
MET:FEATURE:positive:734.4868:122.22	9967864.74669607
MET:FEATURE:positive:744.5530:120.55	211825956.743581
MET:FEATURE:positive:745.5562:120.80	102649132.346347
MET:FEATURE:positive:755.4654:122.44	5328936.63899288
MET:FEATURE:positive:756.4687:122.69	1240216.45487045
MET:FEATURE:positive:770.4296:122.44	4230197.57691393
MET:FEATURE:positive:771.4327:122.69	1748319.24317585
MET:FEATURE:positive:786.4001:122.69	1554401.20829874
MET:FEATURE:positive:793.4857:123.33	728736.893706305
MET:FEATURE:positive:794.5845:122.86	1980158.86516588
MET:FEATURE:positive:794.9186:122.86	1053079.29519035
MET:FEATURE:positive:857.9570:123.08	653973.209244279
MET:FEATURE:positive:447.3466:122.69	669499.990861529
MET:FEATURE:positive:647.7275:123.08	629051.280629066
MET:FEATURE:positive:682.1793:122.44	6171382.09018127
MET:FEATURE:positive:682.5138:122.44	4138206.13987384
MET:FEATURE:positive:689.4941:120.37	152078510.645091
MET:FEATURE:positive:695.2571:123.33	418019.4307135
MET:FEATURE:positive:724.4882:123.73	842693.166692414
MET:FEATURE:positive:730.5401:122.86	7268121.34161793
MET:FEATURE:positive:730.8771:122.86	4042796.43621169
MET:FEATURE:positive:731.2102:122.86	2565102.44946839
MET:FEATURE:positive:735.4901:122.22	2059145.80159361
MET:FEATURE:positive:745.2178:122.05	3422940.6983526
MET:FEATURE:positive:754.4624:122.44	12443791.2423042
MET:FEATURE:positive:779.2407:123.33	2325838.82230267
MET:FEATURE:positive:779.5752:123.50	3187203.83655905
MET:FEATURE:positive:780.2433:123.33	1185418.81594447
MET:FEATURE:positive:794.2508:122.86	3054702.77385201
MET:FEATURE:positive:808.5869:123.33	2541037.19321869
MET:FEATURE:positive:808.9257:122.44	2186246.79019507
MET:FEATURE:positive:842.6141:123.50	757839.852899362
MET:FEATURE:positive:842.9479:123.73	1135779.33946019
MET:FEATURE:positive:715.8680:123.50	3436076.10408656
MET:FEATURE:positive:716.5234:123.50	16938919.1875393
MET:FEATURE:positive:745.8869:122.05	3055157.01832922
MET:FEATURE:positive:779.9086:123.33	2349092.92660405
MET:FEATURE:positive:793.9163:122.86	2143099.04871222
MET:FEATURE:positive:828.2729:123.91	1455567.40288069
MET:FEATURE:positive:843.2839:123.73	934432.207623378
MET:FEATURE:positive:395.3091:109.28	136896767.583231
MET:FEATURE:positive:533.4565:123.33	2085838.30218458
MET:FEATURE:positive:716.8701:123.73	1241885.29334854
MET:FEATURE:positive:828.6081:124.16	1301596.51782387
MET:FEATURE:positive:681.8450:122.44	5630720.0205153
MET:FEATURE:positive:764.9003:124.34	3305871.89474305
MET:FEATURE:positive:688.4909:120.37	355735216.548432
MET:FEATURE:positive:716.2019:123.73	4351170.94633963
MET:FEATURE:positive:701.8608:124.59	4421122.9288052
MET:FEATURE:positive:701.1919:124.34	4807425.92013049
MET:FEATURE:positive:706.5369:125.22	5349608.05515787
MET:FEATURE:positive:765.2337:124.34	2838435.87849232
MET:FEATURE:positive:702.1960:124.59	1956849.46666501
MET:FEATURE:positive:735.5614:125.22	11611253.9867674
MET:FEATURE:positive:704.5123:124.97	2878904.78708823
MET:FEATURE:positive:716.5270:124.97	1653192.44765939
MET:FEATURE:positive:759.7160:125.40	3538165.43615076
MET:FEATURE:positive:189.8911:125.40	478316.874629454
MET:FEATURE:positive:677.4930:125.22	1913747.58443223
MET:FEATURE:positive:183.1365:125.40	488700.846067255
MET:FEATURE:positive:222.2309:125.40	445434.126486246
MET:FEATURE:positive:732.4172:125.40	3488638.90761426
MET:FEATURE:positive:749.8893:124.97	3883757.50533635
MET:FEATURE:positive:754.5351:125.40	19016004.7381996
MET:FEATURE:positive:755.5373:125.40	8571787.17054428
MET:FEATURE:positive:758.7131:125.62	6820038.00463547
MET:FEATURE:positive:759.4283:125.62	2976178.58556765
MET:FEATURE:positive:762.5821:125.40	4865325.57520456
MET:FEATURE:positive:765.0346:125.96	2406856.64135783
MET:FEATURE:positive:861.9594:126.35	358010.575056915
MET:FEATURE:positive:701.5269:124.76	7494656.624809
MET:FEATURE:positive:732.6617:125.40	3087882.72736333
MET:FEATURE:positive:799.2566:125.80	2292353.68400838
MET:FEATURE:positive:862.2938:125.96	1381184.69581255
MET:FEATURE:positive:732.6887:125.40	4197760.21708952
MET:FEATURE:positive:798.5884:126.18	1832583.41647375
MET:FEATURE:positive:702.5067:124.97	28051564.4207671
MET:FEATURE:positive:777.5427:125.62	3950605.44920765
MET:FEATURE:positive:782.5553:125.80	5670812.62635388
MET:FEATURE:positive:184.0736:125.62	1447051.16409447
MET:FEATURE:positive:189.6398:125.40	1666630.7785065
MET:FEATURE:positive:640.2258:127.39	626769.236954512
MET:FEATURE:positive:750.2264:125.22	4542376.38777334
MET:FEATURE:positive:761.5779:125.40	31643071.6689696
MET:FEATURE:positive:798.9203:125.96	3045831.82419547
MET:FEATURE:positive:847.9582:126.74	1495984.79718055
MET:FEATURE:positive:688.2547:127.64	374167.501240889
MET:FEATURE:positive:735.2168:126.18	3683808.29263633
MET:FEATURE:positive:735.8819:126.18	3268228.73191549
MET:FEATURE:positive:629.4675:127.39	511252.587100852
MET:FEATURE:positive:703.5097:124.97	13077642.1061611
MET:FEATURE:positive:756.5465:125.96	3255726.65564381
MET:FEATURE:positive:797.5295:125.96	1547652.21006282
MET:FEATURE:positive:689.4921:127.64	675934.624876777
MET:FEATURE:positive:721.8763:127.14	1025338.65483599
MET:FEATURE:positive:784.2475:126.96	4306154.14460366
MET:FEATURE:positive:784.9163:127.14	946456.802956871
MET:FEATURE:positive:832.6121:128.07	641141.384164286
MET:FEATURE:positive:833.2777:127.89	1395905.05890991
MET:FEATURE:positive:533.4108:127.39	7553824.67967207
MET:FEATURE:positive:534.4109:127.39	1413081.28660935
MET:FEATURE:positive:655.2368:128.47	395265.019070992
MET:FEATURE:positive:784.5830:126.96	3392065.53344988
MET:FEATURE:positive:562.4497:127.64	1394532.09457243
MET:FEATURE:positive:578.4693:127.64	1647607.86414315
MET:FEATURE:positive:769.9064:127.64	3140820.56774127
MET:FEATURE:positive:770.2400:127.64	1591545.13885706
MET:FEATURE:positive:796.5237:125.62	7151818.3600634
MET:FEATURE:positive:832.9451:127.64	2519426.89544189
MET:FEATURE:positive:721.5427:127.14	3093910.61096787
MET:FEATURE:positive:740.5560:128.69	3110786.66206226
MET:FEATURE:positive:748.5025:127.89	1135853.13046424
MET:FEATURE:positive:756.4732:128.29	1158540.37901661
MET:FEATURE:positive:767.4660:127.89	1412197.6577141
MET:FEATURE:positive:783.9133:126.96	2407805.07600158
MET:FEATURE:positive:532.4107:127.39	29781320.0547873
MET:FEATURE:positive:533.4538:128.29	592911.316548139
MET:FEATURE:positive:665.9926:128.29	826138.620961208
MET:FEATURE:positive:720.5398:127.39	6821501.2080327
MET:FEATURE:positive:720.8742:127.14	8904899.56822986
MET:FEATURE:positive:721.2083:127.39	5487066.51329561
MET:FEATURE:positive:746.4964:127.89	10796659.879279
MET:FEATURE:positive:747.4998:128.07	4543034.13154421
MET:FEATURE:positive:755.4696:128.47	3155240.36305386
MET:FEATURE:positive:769.5706:127.64	4076003.74779377
MET:FEATURE:positive:781.5537:125.62	22933654.6530295
MET:FEATURE:positive:818.9391:128.29	1180551.91134763
MET:FEATURE:positive:866.9680:129.06	1334271.64349306
MET:FEATURE:positive:881.9780:128.47	631915.364176072
MET:FEATURE:positive:523.4622:128.69	766967.079492301
MET:FEATURE:positive:576.4657:127.89	18729390.5069037
MET:FEATURE:positive:577.4692:127.89	6617705.25073837
MET:FEATURE:positive:591.4851:127.89	1256498.29350117
MET:FEATURE:positive:713.2709:128.47	628841.805160321
MET:FEATURE:positive:817.9342:128.07	2350733.20431052
MET:FEATURE:positive:831.4901:129.06	1913028.17072932
MET:FEATURE:positive:862.4252:128.88	1013318.42084847
MET:FEATURE:positive:590.4809:127.89	4128032.86758028
MET:FEATURE:positive:721.4832:128.07	1498248.91179666
MET:FEATURE:positive:740.8901:129.06	2310329.33030047
MET:FEATURE:positive:777.4530:128.47	1842576.17366222
MET:FEATURE:positive:803.4703:128.88	1937760.84799587
MET:FEATURE:positive:803.5941:128.69	3681835.87646488
MET:FEATURE:positive:819.4353:128.69	576014.445772495
MET:FEATURE:positive:851.4667:128.69	1484427.82980816
MET:FEATURE:positive:851.9579:129.27	796982.122042981
MET:FEATURE:positive:852.6269:129.46	1241412.34091475
MET:FEATURE:positive:866.6353:128.88	629516.516759149
MET:FEATURE:positive:496.4441:128.69	3862798.9820845
MET:FEATURE:positive:497.4479:128.69	548360.927421627
MET:FEATURE:positive:720.4795:127.89	3887573.64918806
MET:FEATURE:positive:734.5597:125.40	71432831.889812
MET:FEATURE:positive:769.2369:128.29	2755873.18933139
MET:FEATURE:positive:798.5131:129.06	5200133.7431602
MET:FEATURE:positive:799.5150:128.88	2321071.08274558
MET:FEATURE:positive:803.2601:128.69	3211713.93951364
MET:FEATURE:positive:804.4708:128.88	1169280.0929073
MET:FEATURE:positive:818.2703:128.07	3344359.41099731
MET:FEATURE:positive:846.4557:128.88	2133046.93077344
MET:FEATURE:positive:861.4210:128.88	2228805.6641856
MET:FEATURE:positive:754.8965:128.47	6089294.33341262
MET:FEATURE:positive:780.5504:125.62	47141266.4584964
MET:FEATURE:positive:818.6037:128.29	2268072.29659822
MET:FEATURE:positive:852.2921:129.46	1774902.88310298
MET:FEATURE:positive:759.5718:125.40	613711743.660648
MET:FEATURE:positive:827.5370:129.06	1359013.91649309
MET:FEATURE:positive:522.4596:129.06	5388048.82354999
MET:FEATURE:positive:549.4787:129.27	7688583.70472425
MET:FEATURE:positive:654.7348:129.06	943890.399617994
MET:FEATURE:positive:691.0070:129.71	650112.106761318
MET:FEATURE:positive:782.4898:129.06	2298065.86915093
MET:FEATURE:positive:803.9291:128.88	3067462.91303186
MET:FEATURE:positive:830.4864:129.06	7898690.69464354
MET:FEATURE:positive:781.4874:129.46	4684458.85198687
MET:FEATURE:positive:852.9612:129.71	842971.591504636
MET:FEATURE:positive:575.4966:130.69	5660669.54867967
MET:FEATURE:positive:755.2310:128.47	4412280.79312242
MET:FEATURE:positive:774.5876:130.69	10931839.5745154
MET:FEATURE:positive:789.2534:129.71	3721847.07218385
MET:FEATURE:positive:837.9516:130.29	1828315.07785487
MET:FEATURE:positive:608.3937:130.69	280400.380198797
MET:FEATURE:positive:739.8864:129.46	8644700.27209881
MET:FEATURE:positive:740.2209:129.46	10685782.9180164
MET:FEATURE:positive:760.5749:125.40	163255912.844255
MET:FEATURE:positive:788.5848:129.88	3582360.97195967
MET:FEATURE:positive:788.9191:129.88	5052952.48065101
MET:FEATURE:positive:845.4523:129.06	5137838.03902665
MET:FEATURE:positive:851.9549:130.29	946846.459273286
MET:FEATURE:positive:760.2358:131.36	2027558.39112869
MET:FEATURE:positive:837.2814:130.69	1779560.93704267
MET:FEATURE:positive:179.1283:130.69	638333.157265456
MET:FEATURE:positive:716.6539:130.85	2306604.50947057
MET:FEATURE:positive:717.3935:130.85	1029597.80016199
MET:FEATURE:positive:728.4603:130.85	563802.215021347
MET:FEATURE:positive:746.7085:131.11	776817.143927689
MET:FEATURE:positive:749.5782:130.85	3108409.87386938
MET:FEATURE:positive:754.4767:130.85	4101111.54069662
MET:FEATURE:positive:769.5544:131.36	1749277.00407087
MET:FEATURE:positive:774.9108:131.11	1623022.45089588
MET:FEATURE:positive:669.7464:131.36	541477.911284501
MET:FEATURE:positive:692.5128:130.85	6293154.01863297
MET:FEATURE:positive:713.4906:131.36	1124385.02509121
MET:FEATURE:positive:732.5533:125.40	608013559.92729
MET:FEATURE:positive:658.7400:131.98	459046.476035618
MET:FEATURE:positive:705.7686:132.15	755426.270265541
MET:FEATURE:positive:712.4889:130.85	3928654.00266075
MET:FEATURE:positive:823.2749:131.57	2525456.06910903
MET:FEATURE:positive:837.6161:130.69	2807024.13785778
MET:FEATURE:positive:668.9940:131.75	794659.245254933
MET:FEATURE:positive:768.5510:131.11	4351680.39988493
MET:FEATURE:positive:809.5080:129.27	4679631.739633
MET:FEATURE:positive:822.6068:131.57	2363167.8197766
MET:FEATURE:positive:822.9415:131.57	3898769.42202503
MET:FEATURE:positive:808.5991:132.15	2808209.30818702
MET:FEATURE:positive:825.5311:129.27	23331730.8410894
MET:FEATURE:positive:878.5752:131.98	1075381.548935
MET:FEATURE:positive:691.5099:130.85	27543133.1181295
MET:FEATURE:positive:718.5284:130.85	49709544.6111297
MET:FEATURE:positive:739.5069:130.85	12396422.4627417
MET:FEATURE:positive:773.9083:131.11	4466460.54504744
MET:FEATURE:positive:826.5345:129.27	6741193.26910752
MET:FEATURE:positive:886.3138:131.57	1078049.99331282
MET:FEATURE:positive:658.2383:132.15	1047834.1429862
MET:FEATURE:positive:719.5312:130.85	9032297.88575215
MET:FEATURE:positive:738.5035:130.85	28039361.0950725
MET:FEATURE:positive:748.5751:130.85	17967670.390384
MET:FEATURE:positive:761.2204:132.56	848328.482694038
MET:FEATURE:positive:774.2434:131.11	5858789.08304107
MET:FEATURE:positive:808.5049:129.27	17042869.5989451
MET:FEATURE:positive:808.9346:132.38	1513517.06767485
MET:FEATURE:positive:871.3039:132.81	704789.890546221
MET:FEATURE:positive:856.6317:132.98	1171617.03023847
MET:FEATURE:positive:871.9730:132.38	1141056.7083853
MET:FEATURE:positive:658.4905:132.56	812878.720558089
MET:FEATURE:positive:746.5687:130.85	149478131.532481
MET:FEATURE:positive:747.5721:130.85	70871602.2521871
MET:FEATURE:positive:758.4870:133.39	482884.121862086
MET:FEATURE:positive:871.6376:132.15	1568183.53126832
MET:FEATURE:positive:635.9754:133.82	399213.11065152
MET:FEATURE:positive:672.9989:133.99	615557.457429693
MET:FEATURE:positive:773.5875:130.69	36169107.2366078
MET:FEATURE:positive:819.4323:133.39	358112.050788274
MET:FEATURE:positive:857.2995:132.98	1297039.78032487
MET:FEATURE:positive:587.4411:133.64	693263.205888921
MET:FEATURE:positive:736.5002:133.64	4769293.39015527
MET:FEATURE:positive:742.2917:132.98	498781.36641271
MET:FEATURE:positive:761.3715:133.64	520567.484316922
MET:FEATURE:positive:772.5842:130.69	74192849.1541473
MET:FEATURE:positive:800.4655:133.39	1172885.12767866
MET:FEATURE:positive:920.3379:133.22	377807.071317532
MET:FEATURE:positive:190.1259:133.39	373033.004064355
MET:FEATURE:positive:690.5066:130.85	64218763.1760824
MET:FEATURE:positive:733.5568:125.40	278669015.452664
MET:FEATURE:positive:759.9028:132.15	8235787.7357949
MET:FEATURE:positive:760.6553:133.39	1305058.79631238
MET:FEATURE:positive:772.4427:133.39	1513082.3972565
MET:FEATURE:positive:783.4966:133.64	12150452.1016319
MET:FEATURE:positive:784.4995:133.64	3086450.31640328
MET:FEATURE:positive:798.4602:133.64	8043557.34439803
MET:FEATURE:positive:841.9543:133.99	1518227.05533317
MET:FEATURE:positive:842.9586:133.99	986201.341535091
MET:FEATURE:positive:549.4843:133.64	2758955.69432185
