modality	platform	comparison_key	B36_logFC	MS14384_logFC	B36_FDR	MS14384_FDR	gene_name	annotation_description	MS14384_minus_B36_logFC	B36_significant_FDR_lt_0_05	MS14384_significant_FDR_lt_0_05	comparison_definition	source_layer
RNAseq	publisher_transcriptomics	g000002_1	2.02082505321206	-1.53167668940382	0.000367893129518951	3.14799158181837e-05	EW036_RS21815	Rpn family recombination-promoting nuclease/putative transposase	-3.5525017426158803	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000002_2	1.43777398525273	-0.145306334739421	0.0108851997507249	0.903377181278063	EW036_RS20780	Rpn family recombination-promoting nuclease/putative transposase	-1.583080319992151	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000004	-2.37444995390471	-0.924940033656149	0.000157674194850222	0.0494811119692972	gltL	glutamate/aspartate ABC transporter ATP binding protein GltL	1.4495099202485613	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000005_1	2.81426130689122	0.430782874706086	0.000207961843442074	0.722289918429508	phoE	phosphoporin PhoE	-2.383478432185134	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000005_2	-1.88832026799823	-1.83583393725951	0.011590450804509	0.00492844687214772	ompC	porin OmpC	0.05248633073872	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000005_3	-0.533819159894365	-0.55861693017026	0.179361538276323	0.207867096532128	EW036_RS14380	outer membrane protein F	-0.024797770275895026	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000005_4	0.986017855617522	-0.275156890121095	0.0659360489933763	0.701711730999502	ompN	porin OmpN	-1.261174745738617	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000005_5	1.01105230459819	0.826417717544103	0.123209126776765	0.184075863661452	ompF	porin OmpF	-0.18463458705408708	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000005_6		0.00788549890110683		0.994825185933106	ompC	porin OmpC		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000006_1	1.2637642903223	-0.516153859934496	0.0075234845112534	0.321205310968938	EW036_RS09935	hypothetical protein	-1.7799181502567962	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000006_2	2.10595481298382		0.00101375344290517		EW036_RS08330	tail fiber protein		True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000007	0.755733901371615	0.240161709215061	0.0909010668444667	0.760161799498526	EW036_RS23685	LysR family transcriptional regulator	-0.515572192156554	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000008_1	-0.413997320405131	-0.192162526604225	0.266597928687352	0.684127567911359	glrR	two-component system response regulator GlrR	0.22183479380090598	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000008_2	0.691392917146488	0.420448594380559	0.0982552668136423	0.535851770358941	zraR	sigma-54-dependent response regulator transcription factor ZraR	-0.270944322765929	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000008_3	1.41734679926954	0.991853749848902	0.00359317887303608	0.121461416253693	norR	nitric oxide reductase transcriptional regulator NorR	-0.42549304942063815	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000008_4	-1.16912323308276	-2.43998221658742	0.0123405088091149	9.71288605693881e-14	flhA	formate hydrogenlyase transcriptional activator FlhA	-1.2708589835046602	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000008_5	2.15038157115145	1.78823142798206	3.38837926494069e-09	7.28505976878023e-09	atoC	acetoacetate metabolism transcriptional regulator AtoC	-0.3621501431693901	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000011_1	-0.474228544342123	-0.565701888447944	0.192341911354985	0.137733851503836	EW036_RS04805	DUF4102 domain-containing protein	-0.09147334410582098	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000011_2	0.0377217326224835		0.934725188007384		EW036_RS14755	tyrosine-type recombinase/integrase		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000014_1	-1.59790176628869	-1.42745620362634	0.0152893520642566	0.120668927346056	cspA	RNA chaperone/antiterminator CspA	0.17044556266235	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000014_2	3.51044455231341	4.1099015345018	1.71525569488137e-06	2.65017998499743e-13	cspD	cold shock-like protein CspD	0.5994569821883902	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000015	3.32634174979905	3.74879621616488	3.2801750977181e-12	8.76934131407042e-14	EW036_RS22925	L-ribulose-5-phosphate 4-epimerase	0.4224544663658296	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000016_1	0.356867577622759	0.0823672675600757	0.355606750332275	0.905420121332039	EW036_RS07235	formate-dependent uric acid utilization protein AegA	-0.2745003100626833	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000016_2	-2.69822384035211	-3.16693776765959	1.89184830975886e-11	1.45109400497018e-20	EW036_RS02935	glutamate synthase	-0.46871392730747985	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000016_3	-2.34722908558513	-4.70591932487329	2.57190165339305e-13	2.55586460535184e-26	hydN	electron transport protein HydN	-2.3586902392881597	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000016_4	0.07955117924744	-0.0608510351153132	0.878259244909812	0.932470665289915	EW036_RS01075	4Fe-4S dicluster domain-containing protein	-0.14040221436275319	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000016_5	1.56343935174088	1.58673809770975	0.000454526844431204	0.000524379244292903	EW036_RS05265	formate-dependent uric acid utilization protein YgfT	0.02329874596887005	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000017	1.42540486432135	-0.213281781408682	0.000254984275508091	0.772037335796731	EW036_RS14725	exonuclease	-1.638686645730032	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000019	-0.991072028079587	-0.415415120147255	0.0187838507157169	0.710087258434487	EW036_RS22175	antitoxin	0.575656907932332	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000021	-1.15287746691337	-1.02015113438054	0.00603139480577191	0.00939417889369057	oppD	murein tripeptide/oligopeptide ABC transporter ATP binding protein OppD	0.13272633253282984	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000022	2.44176114715998	0.802939323432998	0.000420334723330456	0.143691678984389	EW036_RS25625	glycoside hydrolase family 1 protein	-1.6388218237269818	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000024_1	1.62702237329992	3.55035549998482	9.88134536266799e-05	4.95037636239626e-30	ldtC	L,D-transpeptidase LdtC	1.9233331266848999	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000024_2	-0.745268199901399	0.395112078998049	0.0500690602393017	0.485644713546041	ldtE	L,D-transpeptidase LdtE	1.140380278899448	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000024_3	1.01965267410239	0.659719897672749	0.0196357535627135	0.10107436456608	ldtA	L,D-transpeptidase	-0.35993277642964094	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000024_4	-1.00801038182203	-0.262035637984789	0.00957624635730222	0.621874582797442	ldtB	L,D-transpeptidase	0.745974743837241	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000026	-0.607227464691271	-0.30612882230613	0.165694467609717	0.504644159792816	yecA	UPF0149 family protein YecA	0.301098642385141	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000027_1	-0.67712893574105	-0.332407888455115	0.129222961596054	0.508570368618892	EW036_RS00755	JAB domain-containing protein	0.34472104728593506	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000027_2	2.2910003565284	-0.780808929743958	0.00369922777356831	0.441602311064429	EW036_RS00270	RadC family protein	-3.071809286272358	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000027_3	1.19322755797284		0.0404106821587074		radC	DNA repair protein RadC		True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000029_1	0.22330728249594	1.13056430023522	0.696051128195278	0.0456661922110752	eutM	ethanolamine utilization microcompartment protein EutM	0.9072570177392799	False	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000030	1.35845712708068	-0.397127110157006	0.0487129376723169	0.547913658147161	EW036_RS00275	antirestriction protein	-1.755584237237686	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000031	1.41225417800444	-0.517674403865579	0.0334715757039731	0.52040061902574	cbtA	type IV toxin-antitoxin system toxin CbtA	-1.929928581870019	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000032_1	-0.00920859647702537	0.00530459721507266	0.984119273402132	0.993727596438735	chbA	PTS N,N'-diacetylchitobiose transporter subunit IIA	0.014513193692098029	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000032_2		0.130492433105197		0.929819871790169	EW037_RS12340	PTS lactose/cellobiose transporter subunit IIA		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000033_1	-1.29729447316091	0.0772032632814316	0.000140639150346984	0.884189442600117	fruA	PTS fructose transporter subunit IIBC	1.3744977364423416	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000033_2	1.89942372867919	0.966053730192415	0.000728628809632083	0.22285856122312	EW036_RS24385	PTS fructose-like transporter subunit IIB	-0.9333699984867749	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000033_3	3.09024681903195	0.394515194212816	3.36865487917372e-05	0.728891441022444	EW036_RS00645	PTS fructose transporter subunit IIB	-2.6957316248191336	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000035	2.8334289322981	-0.297969507216697	0.00128769764220123	0.789790619858957	EW036_RS09760	DUF1364 domain-containing protein	-3.131398439514797	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000037_1	1.12467727754174	1.28445284181862	0.0197418542789152	0.00145716885312513	EW036_RS01785	sn-glycerol-3-phosphate import ATP-binding protein UgpC	0.1597755642768801	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000037_2	2.67826666488824	2.24161594239871	0.000361829695050277	0.00347414383405761	malK	maltose/maltodextrin ABC transporter ATP-binding protein MalK	-0.43665072248952974	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000038	-0.138703717240548	0.334656383933399	0.880538460254576	0.738720994911684	metN	methionine ABC transporter ATP-binding protein MetN	0.473360101173947	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000039	2.25423023157369	1.51667933599559	0.000887083315033555	0.00755807174283991	EW036_RS01370	response regulator transcription factor	-0.7375508955781003	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000040	-0.713653581214309	-1.76672999207296	0.116015190357922	7.27185909605696e-05	EW036_RS19100	maltose O-acetyltransferase	-1.053076410858651	False	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000043	2.9472325149745	-0.241469420434804	0.000271338214751561	0.709012453716765	EW036_RS00280	DUF945 domain-containing protein	-3.188701935409304	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000044	0.797604099112273	0.56783067098994	0.0805338696128339	0.327746359194227	EW036_RS14205	hypothetical protein	-0.22977342812233303	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000045_1		-0.570527157080382		0.120342148796308	EW037_RS23105	RHS repeat protein		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000045_2		-0.553094650263907		0.344434362176963	EW037_RS01380	pentapeptide repeat-containing protein		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000046	0.0655852292581925	0.106010273588859	0.912400415370669	0.891731248037151	entD	enterobactin synthase subunit EntD	0.0404250443306665	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000047	2.79304602665962		0.000424538888095704		EW036_RS16930	recombinase family protein		True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000048_1	0.297849260267616		0.574675579405783		EW036_RS05680	Hcp family type VI secretion system effector		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000049	2.65463267569785	1.46662250835716	0.00288214687471775	0.19786758703453	wzb	low molecular weight protein-tyrosine-phosphatase Wzb	-1.18801016734069	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000050	0.186436108343642	-0.194289481316185	0.756662956448709	0.826323008304936	EW036_RS15240	hypothetical protein	-0.380725589659827	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000052_1	-0.189930471421629	0.31617557648372	0.701075274743603	0.499824490075635	robA	MDR efflux pump AcrAB transcriptional activator RobA	0.506106047905349	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000052_2	-1.39719051208549	-1.72831412823832	9.95186747952115e-05	4.63139011193692e-07	marA	MDR efflux pump AcrAB transcriptional activator MarA	-0.33112361615283015	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000052_3	-0.875070546961852	-0.193999427033539	0.0839453836404889	0.82901144126192	soxS	superoxide response transcriptional regulator SoxS	0.681071119928313	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000054_1	-0.229825825743093	-0.364171092748975	0.573857851802545	0.354931593680897	EW036_RS02015	IS200/IS605 family element transposase accessory protein TnpB	-0.13434526700588204	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000055_1	-0.187515161335617	-0.173876799313822	0.663663142689445	0.827142164428847	sfsB	DNA-binding transcriptional regulator SfsB	0.013638362021794997	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000055_2	2.17615938073854		0.00529141121268843		EW036_RS10295	transcriptional regulator		True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000056_1	-1.34269145147826	-0.694313487057667	0.00100836149310322	0.149316933628214	dinI	DNA damage-inducible protein I	0.6483779644205929	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000057	2.5143606827894	1.54474738117388	5.38463352858536e-05	0.000145492039277187	EW036_RS16335	acetyl-CoA C-acetyltransferase	-0.96961330161552	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000058_1	0.782748297897585	-0.410536033392721	0.107194491528073	0.576305657898691	EW036_RS09930	host specificity protein J	-1.193284331290306	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000058_2	-0.0314982705584463		0.946488190264531		EW036_RS10975	host specificity protein J		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000059	2.49218963849657		0.000181557600715905		vgrG	type VI secretion system tip protein VgrG		True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000060	1.35648083831059	-1.13398525157035	0.0350022496236916	0.0853803556426686	EW036_RS10780	DUF968 domain-containing protein	-2.4904660898809396	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000061	4.26277378436289	4.75501200576072	1.69211012111926e-13	1.32359076131584e-20	EW036_RS22930	L-ribulose-5-phosphate 3-epimerase	0.49223822139782936	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000062_1	1.00026571598102	-0.225851019498355	0.128236306120519	0.82901144126192	EW036_RS09900	phage tail protein	-1.226116735479375	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000062_2	0.959960338156995		0.112436929029169		EW036_RS10965	phage tail protein		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000063_1	0.285483918651738	-0.565328785010117	0.624742667317052	0.288508150123477	EW036_RS22485	IS66 family insertion sequence hypothetical protein	-0.8508127036618549	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000063_2	1.00648848177306		0.0718162603024677		EW036_RS22325	IS66 family insertion sequence hypothetical protein		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000063_3	1.82080598951585		0.00661877281789385		EW036_RS00430	IS66 family insertion sequence hypothetical protein		True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000065_1	0.951728029946787	-0.928131255475911	0.0666455719445746	0.0109042329111676	fimE	type 1 fimbria regulatory protein FimE	-1.879859285422698	False	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000065_2		-2.59271066419629		2.21013036026061e-13	fimB	type 1 fimbria regulatory protein FimB		False	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000065_3	-0.605150456378476		0.26814224104753		EW036_RS19755	tyrosine-type recombinase/integrase		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000066	1.67489679817861	-0.668940783645575	0.0101908192110513	0.318674516802521	EW036_RS14575	lysozyme	-2.343837581824185	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000067_1	1.89216126605201	1.44227000828066	0.0026109164823577	0.000110107853432036	EW036_RS23170	lipocalin family protein	-0.44989125777134986	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000068_1	-0.464878080371876	0.253852915533115	0.279144953574134	0.646501044193407	EW036_RS11470	methylated-DNA--[protein]-cysteine S-methyltransferase	0.718730995904991	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000068_2	0.199894722598803	0.320950554175758	0.60261603072781	0.473154083251285	ada	bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	0.12105583157695501	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000069	0.612257759233046	0.679672623358471	0.0826200306754759	0.0746739807849109	EW036_RS17950	YbgA family protein	0.06741486412542497	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000073_1	1.89854956500828	0.195485405027377	0.0036970979099598	0.859608773779807	EW036_RS08255	2-keto-3-deoxy-L-rhamnonate aldolase	-1.703064159980903	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000073_2		2.0265906124537		0.000222376393758872	hpaI	4-hydroxy-2-oxoheptanedioate aldolase		False	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000074_1	0.748388269572824	0.00201204734646486	0.329000972645575	0.997810264238397	stpA	DNA-binding protein StpA	-0.7463762222263591	False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000074_2	1.46448260463952	1.09824503883076	0.141553970088105	0.0416559418427838	EW036_RS10585	DNA-binding transcriptional regulator H-NS	-0.36623756580876	False	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000075_1	3.50174246673705	-0.398481619734675	0.00112544833204902	0.812829417960843	EW036_RS22280	helix-turn-helix domain-containing protein	-3.900224086471725	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000076	1.56774539312531	0.495895367053519	0.0379906807759413	0.703038856794476	EW036_RS00965	DUF3302 domain-containing protein	-1.071850026071791	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000077_1	2.68904638213585	0.545453796147655	0.00135278875229329	0.703033089338953	cusF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone CusF	-2.143592585988195	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000079_1	1.06458270090762		0.0724997554892644		EW036_RS05555	hypothetical protein		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000079_2		-0.535689424293319		0.298403605968352	EW037_RS19130	type VI secretion system protein VasL		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000081_1	2.03206414252779	-0.0326146798872427	0.00102727647186806	0.97875768007983	EW036_RS21995	9-O-acetyl-N-acetylneuraminic acid deacetylase	-2.0646788224150328	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000081_2	-2.00698262448493		1.45351173587888e-05		EW036_RS04565	hypothetical protein		True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000081_3	1.20926662268873		0.0498237822448791		EW036_RS14590	DUF1737 domain-containing protein		True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000081_4	0.150413093275983		0.716025965433936		EW036_RS16870	DUF1737 domain-containing protein		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000082_1	-0.877362453958604	1.04917746566172	0.0324505112726561	0.00570751044107919	sufD	Fe-S cluster assembly protein SufD	1.9265399196203241	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000083	3.46147913411676	2.17576661978612	1.94937138547172e-10	6.17680782142798e-06	EW036_RS11735	ABC transporter ATP-binding protein	-1.28571251433064	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000084	3.24978481310269	1.20691510189826	4.47907724503178e-05	0.207867096532128	EW036_RS15540	polysaccharide export protein	-2.04286971120443	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000085	0.53946895097477		0.382543771944583		tssG	type VI secretion system baseplate subunit TssG		False	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000086_1	-1.23461029657532	-0.919548328451273	0.00106850733546876	0.0175880057338189	rffG	dTDP-glucose 4,6-dehydratase	0.3150619681240471	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000086_2	-1.26745566973819	-0.931906483465601	0.00263521968592448	0.00518748086274266	rfbB	dTDP-glucose 4,6-dehydratase	0.335549186272589	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000087	2.87076780421225	1.05186600616844	0.000157847012858707	0.280420137927452	wzc	tyrosine-protein kinase Wzc	-1.81890179804381	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000088	1.18500023405992	1.02436536580624	0.0226364997115282	0.011534113107779	tkt	transketolase	-0.16063486825368	True	True	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
RNAseq	publisher_transcriptomics	g000089	1.16560671483399	0.0402820817565306	0.0200185063877481	0.97304055885579	EW036_RS20855	DUF3300 domain-containing protein	-1.1253246330774593	True	False	difference between each strain's serum-versus-RPMI response; not a direct abundance fold-change between strains	public_processed
