gene_id	gene_symbol	description	BC187	YJM981	CENPK1137D_TPM	BC187_within_dataset_percentile	YJM981_within_dataset_percentile	CENPK1137D_TPM_within_dataset_percentile	comparison_scope	source_layer
YBL008W	HIR1	Hir1p	24.603354	22.131734	21.288513702365293	0.26877225576714664	0.2698560148629819	0.17159985013113527	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL008W-A	YBL008W-A	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL009W	ALK2	protein kinase ALK2	41.030315	66.306743	18.504982920150365	0.4336584610620839	0.6161170459823502	0.13132259273136007	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL010C	LAA2	Laa2p	29.25224	54.548677	31.77383314463116	0.3118129741446044	0.5510140888682459	0.29823904083926567	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL011W	SCT1	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1	74.590557	97.962042	37.9386173733907	0.6438303142901378	0.7343241987923828	0.36258898463844136	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL013W	FMT1	methionyl-tRNA formyltransferase	6.345764	13.617785	3.25592611786562	0.1470815915776436	0.20157919182535997	0.013113525665043087	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL014C	RRN6	Rrn6p	18.685143	19.573093	11.164732623873704	0.21814522371884193	0.24585849202662952	0.05844885724990633	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL015W	ACH1	acetyl-CoA hydrolase	119.401507	110.110254	237.89796197766796	0.7753522217061465	0.7629664034680291	0.8666167103784189	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL016W	FUS3	mitogen-activated serine/threonine-protein kinase FUS3	123.306198	105.156994	94.54799499167645	0.7809258399132992	0.7525932806936059	0.6781566129636568	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL017C	PEP1	type I sorting receptor	64.044019	67.909651	26.775282118912543	0.5976157299891625	0.6236259482892088	0.2358561258898464	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL018C	POP8	ribonuclease P	42.784018	96.403637	80.26165043380061	0.4482117974918718	0.7292150487691593	0.6346946421880855	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL019W	APN2	DNA-(apurinic or apyrimidinic site) lyase APN2	22.305583	44.131032	26.647795648234705	0.2472518965784177	0.4711255612323889	0.2345447733233421	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL020W	RFT1	glycolipid translocation protein	62.111233	74.26074	40.32333046543239	0.5880167208546214	0.6537389688806317	0.3905957287373548	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL021C	HAP3	Hap3p	46.914888	52.855787	70.27988701115059	0.4825824431026475	0.5379315683542344	0.5919820157362308	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL022C	PIM1	ATP-dependent Lon protease PIM1	126.225114	118.755728	82.237975159582	0.7854156990246168	0.7826288899210404	0.6410640689396778	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL023C	MCM2	MCM DNA helicase complex subunit MCM2	41.423939	42.837257	24.26047661603125	0.43721938380554265	0.46075243845796565	0.20794304983139753	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL024W	NCL1	tRNA (cytosine-C5-)-methyltransferase	112.96386	97.499362	41.832369630925605	0.7637405171079115	0.733085616968571	0.4038965904833271	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL025W	RRN10	Rrn10p	36.886563	29.996435	51.54844672223548	0.3947979563399907	0.3423130515559684	0.48295241663544397	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL026W	LSM2	Sm-like protein LSM2	143.084771	110.539748	210.01897472054588	0.8089487536770398	0.7643598080198173	0.8471337579617835	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL027W	RPL19B	60S ribosomal protein eL19 RPL19B	888.659703	750.571177		0.9725963771481654	0.9665582907570831		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL028C	YBL028C	ribosome biogenesis protein	113.907449	194.416147	155.52807028704422	0.765908035299582	0.8601950766372504	0.7984263769201948	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL029C-A	YBL029C-A	uncharacterized protein	184.984582	230.498923	206.173565203402	0.8506734788666976	0.8821024926459204	0.8445110528287748	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL029W	YBL029W	uncharacterized protein	39.847582	58.083283	14.631310281079342	0.42127264282396654	0.571605511689116	0.08898463844136381	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL030C	PET9	ADP/ATP carrier protein PET9	1333.697871	1760.715516	766.5431379385504	0.9835887908344945	0.9890075863136708	0.9621581116523042	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL031W	SHE1	She1p	19.230722	12.918819	9.514631126986576	0.22170614646230066	0.19631521907416008	0.04402397901835894	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL032W	HEK2	Hek2p	114.268047	97.449152	56.04600720988654	0.7666047375754761	0.7328533828766063	0.5157362307980518	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL033C	RIB1	GTP cyclohydrolase II	57.344186	44.301094	146.72235519496587	0.5592196934509986	0.4725189657841771	0.7871862120644436	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL034C	STU1	Stu1p	15.164448	20.971748	10.590362065673212	0.1947669917943954	0.26010218300046445	0.05432746346946422	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL035C	POL12	DNA-directed DNA polymerase alpha subunit POL12	42.155287	48.075023	19.86365286395153	0.4434122929246013	0.5048769159312587	0.1494941925814912	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL036C	YBL036C	pyridoxal phosphate homeostasis protein	78.002063	131.554133	107.98641340416108	0.6589255302678433	0.8022913763740517	0.7126264518546273	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL037W	APL3	Apl3p	44.754334	41.617861	16.037544186245356	0.4647778293853538	0.45115342932342467	0.10528287748220307	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL038W	MRPL16	mitochondrial 54S ribosomal protein uL16m MRPL16	100.969364	98.67926	129.60422523003655	0.7344790215203592	0.7375754760798885	0.7613338328962158	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL039C	URA7	CTP synthase URA7	134.391608	177.444429	37.47723332590026	0.7990400990865459	0.8494348970428859	0.3563132259273136	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL039W-B	MIN6	Min6p	47.240686	109.486988	252.42730059509597	0.48467254993032977	0.7613407648242762	0.8754215061820907	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL040C	ERD2	Erd2p	115.699118	143.186418	145.2392511863755	0.7688496671311349	0.8177736491716984	0.7841888347695766	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL041W	PRE7	proteasome core particle subunit beta 6	305.697995	239.785553	268.30541821746885	0.9106672859575786	0.8866697631212263	0.8829149494192582	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL042C	FUI1	uridine permease	72.189674	94.090381	31.991654415697926	0.6353924756154203	0.7218609691902771	0.30104908205320347	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL043W	ECM13	Ecm13p	54.931031	29.705772	134.80183149781178	0.5448211797491872	0.33821024926459203	0.7686399400524541	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL044W	YBL044W	uncharacterized protein	6.913271	8.901381		0.15002322340919647	0.172085462145843		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL045C	COR1	ubiquinol--cytochrome-c reductase subunit COR1	785.969497	862.98696	458.9865642795352	0.9679516953088714	0.9727511998761418	0.9319970026227051	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL046W	PSY4	Psy4p	26.292328	19.816649	42.80712619929976	0.2851834649326521	0.24763895339835887	0.4136380666916448	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YBL047C	EDE1	Ede1p	115.26454	97.445004	55.26963193069449	0.7685400216751819	0.7326211487846416	0.5095541401273885	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
