reported_result_id	study_accession	source_sample_id	showcase_sample_id	metabolite_name	reported_abundance	source_identification_label	database_identifier	chemical_formula	smiles	inchi	pubchem_id	kegg_id	hmdb_id	method	is_internal_standard	result_layer	mapping_to_reprocessed_feature	annotation_source
MTBLS697:ROW:0181	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	erythro-imidazole-glycerol-phosphate	292123.0	erythro-imidazole-glycerol-phosphate	CHEBI:17805	C6H11N2O6P	O[C@H](COP(O)(O)=O)[C@@H](O)c1c[nH]cn1	InChI=1S/C6H11N2O6P/c9-5(2-14-15(11,12)13)6(10)4-1-7-3-8-4/h1,3,5-6,9-10H,2H2,(H,7,8)(H2,11,12,13)/t5-,6+/m1/s1	440431	C04666	HMDB12208	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0182	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	erythronate*	57960368.0	erythronate*	CHEBI:37654	C4H8O5			2781043		HMDB00613	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0183	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	flavin adenine dinucleotide (FAD)	321418.0	flavin adenine dinucleotide (FAD)					643975	C00016	HMDB01248	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0184	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	flavin mononucleotide (FMN)	1195571.0	flavin mononucleotide (FMN)					710	C00061	HMDB01520	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0185	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	fructose	3582600.0	fructose	CHEBI:28757	C6H12O6			5984	C00095	HMDB00660	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0186	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	fumarate	8342520.0	fumarate	CHEBI:18012	C4H4O4	OC(=O)\C=C\C(O)=O	InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1+	444972	C00122	HMDB00134	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0187	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamyl-2-aminobutyrate	35510496.0	gamma-glutamyl-2-aminobutyrate	CHEBI:133092	C9H16N2O5	NC(C(O)=O)CCC(=O)NC(C(=O)O)CC	InChI=1S/C9H16N2O5/c1-2-6(9(15)16)11-7(12)4-3-5(10)8(13)14/h5-6H,2-4,10H2,1H3,(H,11,12)(H,13,14)(H,15,16)				Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0188	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylalanine	20253036.0	gamma-glutamylalanine	CHEBI:50621	C8H14N2O5	CC(NC(=O)CCC(N)C(O)=O)C(O)=O	InChI=1S/C8H14N2O5/c1-4(7(12)13)10-6(11)3-2-5(9)8(14)15/h4-5H,2-3,9H2,1H3,(H,10,11)(H,12,13)(H,14,15)	440103		HMDB29142	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0189	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamyl-alpha-lysine	523010.0	gamma-glutamyl-alpha-lysine					65254			Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0190	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylcysteine	84865648.0	gamma-glutamylcysteine	CHEBI:17515	C8H14N2O5S	N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O	InChI=1S/C8H14N2O5S/c9-4(7(12)13)1-2-6(11)10-5(3-16)8(14)15/h4-5,16H,1-3,9H2,(H,10,11)(H,12,13)(H,14,15)/t4-,5-/m0/s1	842	C00669	HMDB01049	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0192	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylglutamate	9947692.0	gamma-glutamylglutamate	CHEBI:73705	C10H16N2O7	N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O	InChI=1S/C10H16N2O7/c11-5(9(16)17)1-3-7(13)12-6(10(18)19)2-4-8(14)15/h5-6H,1-4,11H2,(H,12,13)(H,14,15)(H,16,17)(H,18,19)/t5-,6-/m0/s1	92865	C05282	HMDB11737	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0193	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylglutamine	39586760.0	gamma-glutamylglutamine	CHEBI:73707	C10H17N3O6	N[C@@H](CCC(=O)N[C@@H](CCC(N)=O)C(O)=O)C(O)=O	InChI=1S/C10H17N3O6/c11-5(9(16)17)1-4-8(15)13-6(10(18)19)2-3-7(12)14/h5-6H,1-4,11H2,(H2,12,14)(H,13,15)(H,16,17)(H,18,19)/t5-,6-/m0/s1	150914	C05283	HMDB11738	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0194	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylglycine	6705033.0	gamma-glutamylglycine					165527		HMDB11667	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0195	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylhistidine	2318732.0	gamma-glutamylhistidine	CHEBI:133032	C11H16N4O5	N[C@H](C(O)=O)CCC(=O)N[C@@H](CC=1N=CNC1)C(O)=O	InChI=1S/C11H16N4O5/c12-7(10(17)18)1-2-9(16)15-8(11(19)20)3-6-4-13-5-14-6/h4-5,7-8H,1-3,12H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20)/t7-,8-/m0/s1	7017195			Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0196	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylisoleucine*	3386660.0	gamma-glutamylisoleucine*	CHEBI:68434	C11H20N2O5	CC[C@H](C)[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O	InChI=1S/C11H20N2O5/c1-3-6(2)9(11(17)18)13-8(14)5-4-7(12)10(15)16/h6-7,9H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t6-,7-,9-/m0/s1	14253342		HMDB11170	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0197	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylleucine	2206685.0	gamma-glutamylleucine	CHEBI:68433	C11H20N2O5	CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O	InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1	151023		HMDB11171	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0198	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylmethionine	457857.0	gamma-glutamylmethionine	CHEBI:82965	C10H18N2O5S	C(=O)([C@@H](NC(=O)CC[C@@H](C(=O)O)N)CCSC)O	InChI=1S/C10H18N2O5S/c1-18-5-4-7(10(16)17)12-8(13)3-2-6(11)9(14)15/h6-7H,2-5,11H2,1H3,(H,12,13)(H,14,15)(H,16,17)/t6-,7-/m0/s1	7009567		HMDB29155	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0199	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylphenylalanine	1108615.0	gamma-glutamylphenylalanine	CHEBI:82966	C14H18N2O5	NC(CCC(=O)NC(Cc1ccccc1)C(O)=O)C(O)=O	InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)	111299		HMDB00594	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0200	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylthreonine	2904301.0	gamma-glutamylthreonine	CHEBI:82968	C9H16N2O6	CC(O)C(NC(=O)CCC(N)C(O)=O)C(O)=O	InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-6(13)3-2-5(10)8(14)15/h4-5,7,12H,2-3,10H2,1H3,(H,11,13)(H,14,15)(H,16,17)	76078708		HMDB29159	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0201	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamyltryptophan	148591.0	gamma-glutamyltryptophan	CHEBI:133028	C16H19N3O5	N[C@H](C(O)=O)CCC(=O)N[C@H](C(=O)O)CC1=CNC2=C1C=CC=C2	InChI=1S/C16H19N3O5/c17-11(15(21)22)5-6-14(20)19-13(16(23)24)7-9-8-18-12-4-2-1-3-10(9)12/h1-4,8,11,13,18H,5-7,17H2,(H,19,20)(H,21,22)(H,23,24)/t11-,13-/m0/s1	3989307		HMDB29160	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0202	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamyltyrosine	1259939.0	gamma-glutamyltyrosine	CHEBI:82969	C14H18N2O6	C(=O)([C@@H](NC(=O)CC[C@@H](C(=O)O)N)CC=1C=CC(=CC1)O)O	InChI=1S/C14H18N2O6/c15-10(13(19)20)5-6-12(18)16-11(14(21)22)7-8-1-3-9(17)4-2-8/h1-4,10-11,17H,5-7,15H2,(H,16,18)(H,19,20)(H,21,22)/t10-,11-/m0/s1	94340		HMDB11741	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0203	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gamma-glutamylvaline	15678206.0	gamma-glutamylvaline	CHEBI:68848	C10H18N2O5	CC(C)[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O	InChI=1S/C10H18N2O5/c1-5(2)8(10(16)17)12-7(13)4-3-6(11)9(14)15/h5-6,8H,3-4,11H2,1-2H3,(H,12,13)(H,14,15)(H,16,17)/t6-,8-/m0/s1	7015683		HMDB11172	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0204	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gluconate	8340641.0	gluconate	CHEBI:24266	C6H11O7			10690	C00257	HMDB00625	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0205	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glucose	467649472.0	glucose	CHEBI:17234	C6H12O6			79025	C00031	HMDB00122	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0206	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glucose 6-phosphate	68710144.0	glucose 6-phosphate	CHEBI:4170	C6H13O9P	OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O	InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1	5958	C00668	HMDB01401	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0207	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glutamate	6565671936.0	glutamate	CHEBI:18237	C5H9NO4	NC(CCC(O)=O)C(O)=O	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)	611	C00025	HMDB00148	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0208	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glutamate, gamma-methyl ester	1447487232.0	glutamate, gamma-methyl ester	CHEBI:165860	C6H11NO4	O(C(=O)CCC(N)C(O)=O)C	InChI=1S/C6H11NO4/c1-11-5(8)3-2-4(7)6(9)10/h4H,2-3,7H2,1H3,(H,9,10)	68662		HMDB61715	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0209	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glutamine	2545172224.0	glutamine	CHEBI:28300	C5H10N2O3	NC(CCC(N)=O)C(O)=O	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)	5961	C00064	HMDB00641	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0210	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glutaminylleucine	85554.0	glutaminylleucine	CHEBI:141429	C11H21N3O4	N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CCC(=O)N	InChI=1S/C11H21N3O4/c1-6(2)5-8(11(17)18)14-10(16)7(12)3-4-9(13)15/h6-8H,3-5,12H2,1-2H3,(H2,13,15)(H,14,16)(H,17,18)/t7-,8-/m0/s1	18218208		HMDB29153	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0211	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glutarate (pentanedioate)	1508061.0	glutarate (pentanedioate)					743	C00489	HMDB00661	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0212	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glutathione, oxidized (GSSG)	10324896.0	glutathione, oxidized (GSSG)					65359	C00127	HMDB03337	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0213	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glutathione, reduced (GSH)	608524032.0	glutathione, reduced (GSH)					124886	C00051	HMDB00125	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0214	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycerate	107775400.0	glycerate	CHEBI:33508	C3H6O4	OCC(O)C(O)=O	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)	752	C00258	HMDB00139	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0215	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycerol	997202.0	glycerol	CHEBI:17754	C3H8O3	OCC(O)CO	InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2	753	C00116	HMDB00131	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0216	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycerol 3-phosphate	2102757.0	glycerol 3-phosphate	CHEBI:15978	C3H9O6P	OC[C@@H](O)COP(O)(O)=O	InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/t3-/m1/s1	754	C00093	HMDB00126	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0217	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycerophosphoethanolamine	175261152.0	glycerophosphoethanolamine	CHEBI:36314	C7H15NO6PR			123874	C01233	HMDB00114	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0218	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycerophosphoglycerol	2059911.0	glycerophosphoglycerol	CHEBI:5457	C6H15O8P	OCC(O)COP(O)(=O)OCC(O)CO	InChI=1S/C6H15O8P/c7-1-5(9)3-13-15(11,12)14-4-6(10)2-8/h5-10H,1-4H2,(H,11,12)	439964	C03274		Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0219	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycerophosphoinositol*	33875288.0	glycerophosphoinositol*	CHEBI:36315	C19H30NO18PR2			167572			Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0220	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycerophosphorylcholine (GPC)	3746765056.0	glycerophosphorylcholine (GPC)					71920	C00670	HMDB00086	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0221	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycerophosphoserine*	62348032.0	glycerophosphoserine*	CHEBI:35766	C8H12NO10PR2			3081457			Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0222	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycine	30567192.0	glycine	CHEBI:15428	C2H5NO2	NCC(O)=O	InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)	750	C00037	HMDB00123	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0223	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycylisoleucine	387929.0	glycylisoleucine	CHEBI:73907	C8H16N2O3	CC[C@H](C)[C@H](NC(=O)CN)C(O)=O	InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,7-/m0/s1	88079		HMDB28844	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0224	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycylleucine	490840.0	glycylleucine	CHEBI:73514	C8H16N2O3	CC(C)C[C@H](NC(=O)CN)C(O)=O	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	92843	C02155	HMDB00759	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0225	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	glycylvaline	1025433.0	glycylvaline	CHEBI:73922	C7H14N2O3	CC(C)[C@H](NC(=O)CN)C(O)=O	InChI=1S/C7H14N2O3/c1-4(2)6(7(11)12)9-5(10)3-8/h4,6H,3,8H2,1-2H3,(H,9,10)(H,11,12)/t6-/m0/s1	97417		HMDB28854	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0226	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	guanine	29878412.0	guanine	CHEBI:16235	C5H5N5O	C12=C(N=C(NC1=O)N)NC=N2	InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)	764	C00242	HMDB00132	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0227	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	guanosine	49989944.0	guanosine	CHEBI:16750	C10H13N5O5	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)/t3-,5-,6-,9-/m1/s1	6802	C00387	HMDB00133	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0228	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	guanosine 3'-monophosphate (3'-GMP)	1923289.0	guanosine 3'-monophosphate (3'-GMP)					3522			Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0229	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	guanosine-2',3'-cyclic monophosphate	6001963.0	guanosine-2',3'-cyclic monophosphate	CHEBI:28181	C10H12N5O7P	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](CO)[C@H]2OP(O)(=O)O[C@@H]12	InChI=1S/C10H12N5O7P/c11-10-13-7-4(8(17)14-10)12-2-15(7)9-6-5(3(1-16)20-9)21-23(18,19)22-6/h2-3,5-6,9,16H,1H2,(H,18,19)(H3,11,13,14,17)/t3-,5-,6-,9-/m1/s1	92823	C06194	HMDB11629	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0230	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	gulonate*	858723.0	gulonate*	CHEBI:24462	C6H12O7			9794176	C00257	HMDB03290	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0231	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	hexadecasphinganine (d16:0)*	320637.0	hexadecasphinganine (d16:0)*					656816	C13915		Method 2	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
