feature_id	protein_accession	gene_id	gene_name	protein_name	best_protein_q	display_label	annotation_source	YEAST-CENPK-LOWGROWTH
PROT:sp|Q04471|YM04_YEAST	sp|Q04471|YM04_YEAST		YMR114C	Abasic site processing protein YMR114C	0.00035489036	YMR114C — Abasic site processing protein YMR114C	search FASTA description + reference GFF	28.761153161153945
PROT:sp|Q04472|MGR3_YEAST	sp|Q04472|MGR3_YEAST		MGR3	Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3	0.00035489036	MGR3 — Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3	search FASTA description + reference GFF	26.86633350301445
PROT:sp|Q04491|SEC13_YEAST	sp|Q04491|SEC13_YEAST		SEC13	Protein transport protein SEC13	0.00035489036	SEC13 — Protein transport protein SEC13	search FASTA description + reference GFF	33.187830159903896
PROT:sp|Q04493|PFD5_YEAST	sp|Q04493|PFD5_YEAST		GIM5	Prefoldin subunit 5	0.00035489036	GIM5 — Prefoldin subunit 5	search FASTA description + reference GFF	30.119001344521816
PROT:sp|Q04562|TMN2_YEAST	sp|Q04562|TMN2_YEAST		TMN2	Transmembrane 9 superfamily member 2	0.0003560772	TMN2 — Transmembrane 9 superfamily member 2	search FASTA description + reference GFF	23.036698777356857
PROT:sp|Q04585|YDR09_YEAST	sp|Q04585|YDR09_YEAST		YDR109C	D-ribulokinase YDR109C	0.00035489036	YDR109C — D-ribulokinase YDR109C	search FASTA description + reference GFF	26.564170007647604
PROT:sp|Q04598|RM34_YEAST	sp|Q04598|RM34_YEAST		YDR115W	Large ribosomal subunit protein bL34m	0.00035489036	YDR115W — Large ribosomal subunit protein bL34m	search FASTA description + reference GFF	28.424286299526734
PROT:sp|Q04599|RM01_YEAST	sp|Q04599|RM01_YEAST		MRPL1	Large ribosomal subunit protein uL1m	0.00035489036	MRPL1 — Large ribosomal subunit protein uL1m	search FASTA description + reference GFF	30.939635531566868
PROT:sp|Q04600|TMA64_YEAST	sp|Q04600|TMA64_YEAST		TMA64	Translation machinery-associated protein 64	0.00035489036	TMA64 — Translation machinery-associated protein 64	search FASTA description + reference GFF	26.345748402854497
PROT:sp|Q04603|DPB4_YEAST	sp|Q04603|DPB4_YEAST		DPB4	DNA polymerase epsilon subunit D	0.00035489036	DPB4 — DNA polymerase epsilon subunit D	search FASTA description + reference GFF	28.23667832615268
PROT:sp|Q04632|COG8_YEAST	sp|Q04632|COG8_YEAST		COG8	Conserved oligomeric Golgi complex subunit 8	0.00035489036	COG8 — Conserved oligomeric Golgi complex subunit 8	search FASTA description + reference GFF	25.07002534190608
PROT:sp|Q04636|POB3_YEAST	sp|Q04636|POB3_YEAST		POB3	FACT complex subunit POB3	0.00035489036	POB3 — FACT complex subunit POB3	search FASTA description + reference GFF	32.08402403908005
PROT:sp|Q04660|ERB1_YEAST	sp|Q04660|ERB1_YEAST		ERB1	Ribosome biogenesis protein ERB1	0.00035489036	ERB1 — Ribosome biogenesis protein ERB1	search FASTA description + reference GFF	30.854534452116496
PROT:sp|Q04689|AIM32_YEAST	sp|Q04689|AIM32_YEAST		AIM32	Altered inheritance of mitochondria protein 32	0.00047520603	AIM32 — Altered inheritance of mitochondria protein 32	search FASTA description + reference GFF	26.834394566748006
PROT:sp|Q04693|RSE1_YEAST	sp|Q04693|RSE1_YEAST		RSE1	Pre-mRNA-splicing factor RSE1	0.00035489036	RSE1 — Pre-mRNA-splicing factor RSE1	search FASTA description + reference GFF	27.017969632710624
PROT:sp|Q04697|GSF2_YEAST	sp|Q04697|GSF2_YEAST		GSF2	Glucose-signaling factor 2	0.00035489036	GSF2 — Glucose-signaling factor 2	search FASTA description + reference GFF	33.33357866718232
PROT:sp|Q04728|ARGJ_YEAST	sp|Q04728|ARGJ_YEAST		ARG7	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial	0.00035489036	ARG7 — Arginine biosynthesis bifunctional protein ArgJ, mitochondrial	search FASTA description + reference GFF	33.90007229274693
PROT:sp|Q04739|GAL83_YEAST	sp|Q04739|GAL83_YEAST		GAL83	SNF1 protein kinase subunit beta-3	0.00035489036	GAL83 — SNF1 protein kinase subunit beta-3	search FASTA description + reference GFF	27.8321718917737
PROT:sp|Q04772|IRC21_YEAST	sp|Q04772|IRC21_YEAST		IRC21	Increased recombination centers protein 21	0.00035489036	IRC21 — Increased recombination centers protein 21	search FASTA description + reference GFF	27.725919482575097
PROT:sp|Q04773|YMW4_YEAST	sp|Q04773|YMW4_YEAST		YMR074C	Uncharacterized protein YMR074C	0.00035489036	YMR074C — Uncharacterized protein YMR074C	search FASTA description + reference GFF	31.613169612380297
PROT:sp|Q04792|DCE_YEAST	sp|Q04792|DCE_YEAST		GAD1	Glutamate decarboxylase	0.00035489036	GAD1 — Glutamate decarboxylase	search FASTA description + reference GFF	30.52989145384689
PROT:sp|Q04847|ROY1_YEAST	sp|Q04847|ROY1_YEAST		ROY1	Non-SCF-type F-box protein ROY1	0.0017987107	ROY1 — Non-SCF-type F-box protein ROY1	search FASTA description + reference GFF	25.85789101846426
PROT:sp|Q04869|YM94_YEAST	sp|Q04869|YM94_YEAST		YMR315W	Uncharacterized protein YMR315W	0.00035489036	YMR315W — Uncharacterized protein YMR315W	search FASTA description + reference GFF	33.59408234044627
PROT:sp|Q04894|ADH6_YEAST	sp|Q04894|ADH6_YEAST		ADH6	NADP-dependent alcohol dehydrogenase 6	0.00035489036	ADH6 — NADP-dependent alcohol dehydrogenase 6	search FASTA description + reference GFF	33.7063878227726
PROT:sp|Q04934|IVY1_YEAST	sp|Q04934|IVY1_YEAST		IVY1	Protein IVY1	0.00035489036	IVY1 — Protein IVY1	search FASTA description + reference GFF	27.457389599436997
PROT:sp|Q04935|COX20_YEAST	sp|Q04935|COX20_YEAST		COX20	Cytochrome c oxidase assembly protein COX20, mitochondrial	0.00035489036	COX20 — Cytochrome c oxidase assembly protein COX20, mitochondrial	search FASTA description + reference GFF	28.385213259341175
PROT:sp|Q04947|RTN1_YEAST	sp|Q04947|RTN1_YEAST		RTN1	Reticulon-like protein 1	0.00035489036	RTN1 — Reticulon-like protein 1	search FASTA description + reference GFF	34.91934182846745
PROT:sp|Q04951|SCW10_YEAST	sp|Q04951|SCW10_YEAST		SCW10	Probable family 17 glucosidase SCW10	0.00035489036	SCW10 — Probable family 17 glucosidase SCW10	search FASTA description + reference GFF	29.677420838192734
PROT:sp|Q04969|SPC2_YEAST	sp|Q04969|SPC2_YEAST		SPC2	Signal peptidase complex subunit 2	0.00035489036	SPC2 — Signal peptidase complex subunit 2	search FASTA description + reference GFF	28.96864277000113
PROT:sp|Q05016|YM71_YEAST	sp|Q05016|YM71_YEAST		YMR226C	NADP-dependent 3-hydroxy acid dehydrogenase	0.00035489036	YMR226C — NADP-dependent 3-hydroxy acid dehydrogenase	search FASTA description + reference GFF	33.8216051477089
PROT:sp|Q05022|RRP5_YEAST	sp|Q05022|RRP5_YEAST		RRP5	rRNA biogenesis protein RRP5	0.00035489036	RRP5 — rRNA biogenesis protein RRP5	search FASTA description + reference GFF	32.1777738898606
PROT:sp|Q05029|BCH1_YEAST	sp|Q05029|BCH1_YEAST		BCH1	Protein BCH1	0.00035489036	BCH1 — Protein BCH1	search FASTA description + reference GFF	29.518546136458685
PROT:sp|Q05040|FAR8_YEAST	sp|Q05040|FAR8_YEAST		FAR8	Factor arrest protein 8	0.00035489036	FAR8 — Factor arrest protein 8	search FASTA description + reference GFF	29.961526734805343
PROT:sp|Q05050|EIS1_YEAST	sp|Q05050|EIS1_YEAST		EIS1	Eisosome protein 1	0.00035489036	EIS1 — Eisosome protein 1	search FASTA description + reference GFF	33.96325643759571
PROT:sp|Q05123|ARP9_YEAST	sp|Q05123|ARP9_YEAST		ARP9	Actin-like protein ARP9	0.00035489036	ARP9 — Actin-like protein ARP9	search FASTA description + reference GFF	29.02860820988561
PROT:sp|Q05166|NUP59_YEAST	sp|Q05166|NUP59_YEAST		ASM4	Nucleoporin ASM4	0.00035489036	ASM4 — Nucleoporin ASM4	search FASTA description + reference GFF	22.2675854805252
PROT:sp|Q05359|ERP1_YEAST	sp|Q05359|ERP1_YEAST		ERP1	Protein ERP1	0.00035489036	ERP1 — Protein ERP1	search FASTA description + reference GFF	29.77908458132656
PROT:sp|Q05506|SYRC_YEAST	sp|Q05506|SYRC_YEAST		YDR341C	Arginine--tRNA ligase, cytoplasmic	0.00035489036	YDR341C — Arginine--tRNA ligase, cytoplasmic	search FASTA description + reference GFF	34.41484010200657
PROT:sp|Q05515|SVF1_YEAST	sp|Q05515|SVF1_YEAST		SVF1	Ceramide-binding protein SVF1	0.00035489036	SVF1 — Ceramide-binding protein SVF1	search FASTA description + reference GFF	31.639226731285707
PROT:sp|Q05518|PAL1_YEAST	sp|Q05518|PAL1_YEAST		PAL1	Protein PAL1	0.00036380943	PAL1 — Protein PAL1	search FASTA description + reference GFF	22.510007087966937
PROT:sp|Q05533|INM2_YEAST	sp|Q05533|INM2_YEAST		INM2	Inositol monophosphatase 2	0.00035489036	INM2 — Inositol monophosphatase 2	search FASTA description + reference GFF	26.37638265954756
PROT:sp|Q05543|RT103_YEAST	sp|Q05543|RT103_YEAST		RTT103	Regulator of Ty1 transposition protein 103	0.00035489036	RTT103 — Regulator of Ty1 transposition protein 103	search FASTA description + reference GFF	28.805719413017982
PROT:sp|Q05567|SGPL_YEAST	sp|Q05567|SGPL_YEAST		DPL1	Sphingosine-1-phosphate lyase	0.00035489036	DPL1 — Sphingosine-1-phosphate lyase	search FASTA description + reference GFF	31.51917213544936
PROT:sp|Q05583|CIAO1_YEAST	sp|Q05583|CIAO1_YEAST		CIA1	Cytosolic iron-sulfur protein assembly protein 1	0.00035489036	CIA1 — Cytosolic iron-sulfur protein assembly protein 1	search FASTA description + reference GFF	25.327527539179048
PROT:sp|Q05584|GLO2_YEAST	sp|Q05584|GLO2_YEAST		GLO2	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme	0.00035489036	GLO2 — Hydroxyacylglutathione hydrolase, cytoplasmic isozyme	search FASTA description + reference GFF	29.655915824518093
PROT:sp|Q05636|RRP45_YEAST	sp|Q05636|RRP45_YEAST		RRP45	Exosome complex component RRP45	0.00035489036	RRP45 — Exosome complex component RRP45	search FASTA description + reference GFF	27.967857634364517
PROT:sp|Q05775|EIF3J_YEAST	sp|Q05775|EIF3J_YEAST		HCR1	Eukaryotic translation initiation factor 3 subunit J	0.00035489036	HCR1 — Eukaryotic translation initiation factor 3 subunit J	search FASTA description + reference GFF	33.102374258485874
PROT:sp|Q05778|POC1_YEAST	sp|Q05778|POC1_YEAST		PBA1	Proteasome chaperone 1	0.00035489036	PBA1 — Proteasome chaperone 1	search FASTA description + reference GFF	28.07453137633538
PROT:sp|Q05788|PNPH_YEAST	sp|Q05788|PNPH_YEAST		PNP1	Purine nucleoside phosphorylase	0.00035489036	PNP1 — Purine nucleoside phosphorylase	search FASTA description + reference GFF	28.982971329454305
PROT:sp|Q05791|CD123_YEAST	sp|Q05791|CD123_YEAST		CDC123	Translation initiation factor eIF2 assembly protein	0.00035489036	CDC123 — Translation initiation factor eIF2 assembly protein	search FASTA description + reference GFF	25.243673637574812
PROT:sp|Q05812|MSC3_YEAST	sp|Q05812|MSC3_YEAST		MSC3	Meiotic sister-chromatid recombination protein 3	0.00035489036	MSC3 — Meiotic sister-chromatid recombination protein 3	search FASTA description + reference GFF	32.31158180667469
PROT:sp|Q05871|ECI1_YEAST	sp|Q05871|ECI1_YEAST		ECI1	3,2-trans-enoyl-CoA isomerase	0.00035489036	ECI1 — 3,2-trans-enoyl-CoA isomerase	search FASTA description + reference GFF	28.392133407354816
PROT:sp|Q05874|EFM7_YEAST	sp|Q05874|EFM7_YEAST		NNT1	Protein N-terminal and lysine N-methyltransferase EFM7	0.00035489036	NNT1 — Protein N-terminal and lysine N-methyltransferase EFM7	search FASTA description + reference GFF	29.74550219541221
PROT:sp|Q05881|YL287_YEAST	sp|Q05881|YL287_YEAST		YLR287C	Uncharacterized protein YLR287C	0.00035489036	YLR287C — Uncharacterized protein YLR287C	search FASTA description + reference GFF	28.578732928470533
PROT:sp|Q05892|COQ11_YEAST	sp|Q05892|COQ11_YEAST		COQ11	MIOREX complex component 2	0.00035489036	COQ11 — MIOREX complex component 2	search FASTA description + reference GFF	28.40642947312184
PROT:sp|Q05900|RU1C_YEAST	sp|Q05900|RU1C_YEAST		YHC1	U1 small nuclear ribonucleoprotein C	0.0023757552	YHC1 — U1 small nuclear ribonucleoprotein C	search FASTA description + reference GFF	32.00446615618724
PROT:sp|Q05905|HRI1_YEAST	sp|Q05905|HRI1_YEAST		HRI1	Protein HRI1	0.00035489036	HRI1 — Protein HRI1	search FASTA description + reference GFF	33.15394644481051
PROT:sp|Q05911|PUR8_YEAST	sp|Q05911|PUR8_YEAST		ADE13	Adenylosuccinate lyase	0.00035489036	ADE13 — Adenylosuccinate lyase	search FASTA description + reference GFF	35.48031880950718
PROT:sp|Q05926|GLRX8_YEAST	sp|Q05926|GLRX8_YEAST		GRX8	Glutaredoxin-8	0.00035489036	GRX8 — Glutaredoxin-8	search FASTA description + reference GFF	32.2607877495065
PROT:sp|Q05931|HSP7Q_YEAST	sp|Q05931|HSP7Q_YEAST		SSQ1	Iron-sulfur cluster biogenesis chaperone, mitochondrial	0.00035489036	SSQ1 — Iron-sulfur cluster biogenesis chaperone, mitochondrial	search FASTA description + reference GFF	30.6100038996539
PROT:sp|Q05933|ARPC3_YEAST	sp|Q05933|ARPC3_YEAST		ARC18	Actin-related protein 2/3 complex subunit 3	0.00035489036	ARC18 — Actin-related protein 2/3 complex subunit 3	search FASTA description + reference GFF	26.33310335473176
PROT:sp|Q05934|VID22_YEAST	sp|Q05934|VID22_YEAST		VID22	Vacuolar import and degradation protein 22	0.00035489036	VID22 — Vacuolar import and degradation protein 22	search FASTA description + reference GFF	26.491323187218224
PROT:sp|Q05942|RSA3_YEAST	sp|Q05942|RSA3_YEAST		RSA3	Ribosome assembly protein 3	0.00035489036	RSA3 — Ribosome assembly protein 3	search FASTA description + reference GFF	27.56489738127185
PROT:sp|Q05946|UTP13_YEAST	sp|Q05946|UTP13_YEAST		UTP13	U3 small nucleolar RNA-associated protein 13	0.00035489036	UTP13 — U3 small nucleolar RNA-associated protein 13	search FASTA description + reference GFF	28.518842393252
PROT:sp|Q05948|YL225_YEAST	sp|Q05948|YL225_YEAST		YLR225C	Uncharacterized SVF1-like protein YLR225C	0.00035489036	YLR225C — Uncharacterized SVF1-like protein YLR225C	search FASTA description + reference GFF	28.745776612246438
PROT:sp|Q05949|BUR2_YEAST	sp|Q05949|BUR2_YEAST		BUR2	Protein BUR2	0.00035489036	BUR2 — Protein BUR2	search FASTA description + reference GFF	25.041554320136036
PROT:sp|Q05979|KYNU_YEAST	sp|Q05979|KYNU_YEAST		BNA5	Kynureninase	0.00035489036	BNA5 — Kynureninase	search FASTA description + reference GFF	30.28319097948321
PROT:sp|Q05998|THI7_YEAST	sp|Q05998|THI7_YEAST		THI7	Thiamine transporter	0.0004418238	THI7 — Thiamine transporter	search FASTA description + reference GFF	27.131289443680817
PROT:sp|Q06005|LIPB_YEAST	sp|Q06005|LIPB_YEAST		LIP2	Octanoyltransferase, mitochondrial	0.00035596776	LIP2 — Octanoyltransferase, mitochondrial	search FASTA description + reference GFF	26.402679636042883
PROT:sp|Q06010|STE23_YEAST	sp|Q06010|STE23_YEAST		STE23	A-factor-processing enzyme	0.00035489036	STE23 — A-factor-processing enzyme	search FASTA description + reference GFF	29.79719643548029
PROT:sp|Q06053|DUS3_YEAST	sp|Q06053|DUS3_YEAST		DUS3	tRNA-dihydrouridine(47) synthase	0.00035489036	DUS3 — tRNA-dihydrouridine(47) synthase	search FASTA description + reference GFF	27.145170045635467
PROT:sp|Q06078|UTP21_YEAST	sp|Q06078|UTP21_YEAST		UTP21	U3 small nucleolar RNA-associated protein 21	0.00035489036	UTP21 — U3 small nucleolar RNA-associated protein 21	search FASTA description + reference GFF	25.98512553812767
PROT:sp|Q06089|YP098_YEAST	sp|Q06089|YP098_YEAST		YPR098C	Uncharacterized mitochondrial outer membrane protein YPR098C	0.00035489036	YPR098C — Uncharacterized mitochondrial outer membrane protein YPR098C	search FASTA description + reference GFF	28.996643376548363
PROT:sp|Q06090|RM51_YEAST	sp|Q06090|RM51_YEAST		MRPL51	Large ribosomal subunit protein mL43	0.00035489036	MRPL51 — Large ribosomal subunit protein mL43	search FASTA description + reference GFF	28.689963936977907
PROT:sp|Q06091|SN309_YEAST	sp|Q06091|SN309_YEAST		SNT309	Pre-mRNA-splicing factor SNT309	0.0011988897	SNT309 — Pre-mRNA-splicing factor SNT309	search FASTA description + reference GFF	23.33749963962139
PROT:sp|Q06096|COG4_YEAST	sp|Q06096|COG4_YEAST		COG4	Conserved oligomeric Golgi complex subunit 4	0.00035489036	COG4 — Conserved oligomeric Golgi complex subunit 4	search FASTA description + reference GFF	25.30394998908998
PROT:sp|Q06103|RPN7_YEAST	sp|Q06103|RPN7_YEAST		RPN7	26S proteasome regulatory subunit RPN7	0.00035489036	RPN7 — 26S proteasome regulatory subunit RPN7	search FASTA description + reference GFF	33.7546468197905
PROT:sp|Q06106|MRD1_YEAST	sp|Q06106|MRD1_YEAST		MRD1	Multiple RNA-binding domain-containing protein 1	0.00035489036	MRD1 — Multiple RNA-binding domain-containing protein 1	search FASTA description + reference GFF	27.902619734565143
PROT:sp|Q06107|YP114_YEAST	sp|Q06107|YP114_YEAST		YPR114W	Uncharacterized TLC domain-containing protein YPR114W	0.00035489036	YPR114W — Uncharacterized TLC domain-containing protein YPR114W	search FASTA description + reference GFF	25.92057273303665
PROT:sp|Q06137|YL345_YEAST	sp|Q06137|YL345_YEAST		YLR345W	Putative 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase YLR345W	0.00035489036	YLR345W — Putative 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase YLR345W	search FASTA description + reference GFF	27.832340789896808
PROT:sp|Q06142|IMB1_YEAST	sp|Q06142|IMB1_YEAST		KAP95	Importin subunit beta-1	0.00035489036	KAP95 — Importin subunit beta-1	search FASTA description + reference GFF	30.93696207677495
PROT:sp|Q06143|DIC1_YEAST	sp|Q06143|DIC1_YEAST		DIC1	Mitochondrial dicarboxylate transporter	0.00035489036	DIC1 — Mitochondrial dicarboxylate transporter	search FASTA description + reference GFF	30.332094999946623
PROT:sp|Q06146|YL257_YEAST	sp|Q06146|YL257_YEAST		YLR257W	Uncharacterized protein YLR257W	0.00035489036	YLR257W — Uncharacterized protein YLR257W	search FASTA description + reference GFF	29.937393851793463
PROT:sp|Q06151|DCPS_YEAST	sp|Q06151|DCPS_YEAST		DCS1	m7GpppX diphosphatase	0.00035489036	DCS1 — m7GpppX diphosphatase	search FASTA description + reference GFF	33.83355690652833
PROT:sp|Q06168|SFH1_YEAST	sp|Q06168|SFH1_YEAST		SFH1	Chromatin structure-remodeling complex subunit SFH1	0.00035489036	SFH1 — Chromatin structure-remodeling complex subunit SFH1	search FASTA description + reference GFF	28.155528185653456
PROT:sp|Q06169|PEX30_YEAST	sp|Q06169|PEX30_YEAST		PEX30	Peroxisomal membrane protein PEX30	0.00035489036	PEX30 — Peroxisomal membrane protein PEX30	search FASTA description + reference GFF	25.825847092722206
PROT:sp|Q06177|TMA10_YEAST	sp|Q06177|TMA10_YEAST		TMA10	Translation machinery-associated protein 10	0.00035489036	TMA10 — Translation machinery-associated protein 10	search FASTA description + reference GFF	32.30283854042271
PROT:sp|Q06178|NMA1_YEAST	sp|Q06178|NMA1_YEAST		NMA1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	0.00035489036	NMA1 — Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	search FASTA description + reference GFF	26.21659358455829
PROT:sp|Q06179|FMP27_YEAST	sp|Q06179|FMP27_YEAST		FMP27	Protein FMP27, mitochondrial	0.00036456366	FMP27 — Protein FMP27, mitochondrial	search FASTA description + reference GFF	24.11503251549674
PROT:sp|Q06214|JIP5_YEAST	sp|Q06214|JIP5_YEAST		JIP5	WD repeat-containing protein JIP5	0.00035489036	JIP5 — WD repeat-containing protein JIP5	search FASTA description + reference GFF	24.433171142712467
PROT:sp|Q06218|DBP9_YEAST	sp|Q06218|DBP9_YEAST		DBP9	ATP-dependent RNA helicase DBP9	0.00035489036	DBP9 — ATP-dependent RNA helicase DBP9	search FASTA description + reference GFF	29.41773088279304
PROT:sp|Q06245|SEC10_YEAST	sp|Q06245|SEC10_YEAST		SEC10	Exocyst complex component SEC10	0.0015011859	SEC10 — Exocyst complex component SEC10	search FASTA description + reference GFF	28.87796193934379
PROT:sp|Q06252|YL179_YEAST	sp|Q06252|YL179_YEAST		YLR179C	Uncharacterized protein YLR179C	0.00035489036	YLR179C — Uncharacterized protein YLR179C	search FASTA description + reference GFF	32.42571210324975
PROT:sp|Q06263|VTA1_YEAST	sp|Q06263|VTA1_YEAST		VTA1	Vacuolar protein sorting-associated protein VTA1	0.00035489036	VTA1 — Vacuolar protein sorting-associated protein VTA1	search FASTA description + reference GFF	30.042934130181955
PROT:sp|Q06287|NEP1_YEAST	sp|Q06287|NEP1_YEAST		EMG1	Ribosomal RNA small subunit methyltransferase NEP1	0.00035489036	EMG1 — Ribosomal RNA small subunit methyltransferase NEP1	search FASTA description + reference GFF	30.92154687997684
PROT:sp|Q06336|GGA1_YEAST	sp|Q06336|GGA1_YEAST		GGA1	ADP-ribosylation factor-binding protein GGA1	0.00035489036	GGA1 — ADP-ribosylation factor-binding protein GGA1	search FASTA description + reference GFF	30.807269122240605
PROT:sp|Q06338|BCP1_YEAST	sp|Q06338|BCP1_YEAST		BCP1	Protein BCP1	0.00035489036	BCP1 — Protein BCP1	search FASTA description + reference GFF	30.59968810416288
PROT:sp|Q06344|ESF1_YEAST	sp|Q06344|ESF1_YEAST		ESF1	Pre-rRNA-processing protein ESF1	0.00035489036	ESF1 — Pre-rRNA-processing protein ESF1	search FASTA description + reference GFF	29.062490620571733
PROT:sp|Q06350|CHI2_YEAST	sp|Q06350|CHI2_YEAST		CTS2	Sporulation-specific chitinase 2	0.00035945	CTS2 — Sporulation-specific chitinase 2	search FASTA description + reference GFF	25.35350846135569
PROT:sp|Q06385|VPS74_YEAST	sp|Q06385|VPS74_YEAST		VPS74	Vacuolar protein sorting-associated protein 74	0.00035489036	VPS74 — Vacuolar protein sorting-associated protein 74	search FASTA description + reference GFF	29.122055092347345
PROT:sp|Q06405|ATPK_YEAST	sp|Q06405|ATPK_YEAST		ATP17	ATP synthase subunit f, mitochondrial	0.00035489036	ATP17 — ATP synthase subunit f, mitochondrial	search FASTA description + reference GFF	34.39906030306876
PROT:sp|Q06406|LSM6_YEAST	sp|Q06406|LSM6_YEAST		LSM6	LSM complex subunit LSM6	0.00035489036	LSM6 — LSM complex subunit LSM6	search FASTA description + reference GFF	27.562017587358632
PROT:sp|Q06407|RGA2_YEAST	sp|Q06407|RGA2_YEAST		RGA2	Rho-type GTPase-activating protein 2	0.00035489036	RGA2 — Rho-type GTPase-activating protein 2	search FASTA description + reference GFF	25.162611435726927
PROT:sp|Q06408|ARO10_YEAST	sp|Q06408|ARO10_YEAST		ARO10	Transaminated amino acid decarboxylase	0.00035489036	ARO10 — Transaminated amino acid decarboxylase	search FASTA description + reference GFF	24.48708618003075
PROT:sp|Q06436|MAG2_YEAST	sp|Q06436|MAG2_YEAST		MAG2	E3 ubiquitin-protein ligase MAG2	0.00035489036	MAG2 — E3 ubiquitin-protein ligase MAG2	search FASTA description + reference GFF	24.949098294123004
PROT:sp|Q06440|CORO_YEAST	sp|Q06440|CORO_YEAST		CRN1	Coronin-like protein	0.00035489036	CRN1 — Coronin-like protein	search FASTA description + reference GFF	32.81012444582051
PROT:sp|Q06449|PIN3_YEAST	sp|Q06449|PIN3_YEAST		PIN3	[PSI+] inducibility protein 3	0.00035489036	PIN3 — [PSI+] inducibility protein 3	search FASTA description + reference GFF	25.758569643248048
PROT:sp|Q06451|TPO3_YEAST	sp|Q06451|TPO3_YEAST		TPO3	Polyamine transporter 3	0.00035489036	TPO3 — Polyamine transporter 3	search FASTA description + reference GFF	27.2602948809087
PROT:sp|Q06488|RSC2_YEAST	sp|Q06488|RSC2_YEAST		RSC2	Chromatin structure-remodeling complex subunit RSC2	0.00035489036	RSC2 — Chromatin structure-remodeling complex subunit RSC2	search FASTA description + reference GFF	26.67260698118004
PROT:sp|Q06489|MTNA_YEAST	sp|Q06489|MTNA_YEAST		MRI1	Methylthioribose-1-phosphate isomerase	0.00035489036	MRI1 — Methylthioribose-1-phosphate isomerase	search FASTA description + reference GFF	30.233482960627327
PROT:sp|Q06493|YLH47_YEAST	sp|Q06493|YLH47_YEAST		YLH47	LETM1 domain-containing protein YLH47, mitochondrial	0.00035489036	YLH47 — LETM1 domain-containing protein YLH47, mitochondrial	search FASTA description + reference GFF	29.230589049405225
PROT:sp|Q06494|PLR1_YEAST	sp|Q06494|PLR1_YEAST		YPR127W	Putative pyridoxal reductase	0.00035489036	YPR127W — Putative pyridoxal reductase	search FASTA description + reference GFF	33.26972532347145
PROT:sp|Q06497|ANT1_YEAST	sp|Q06497|ANT1_YEAST		ANT1	Peroxisomal adenine nucleotide transporter 1	0.00035489036	ANT1 — Peroxisomal adenine nucleotide transporter 1	search FASTA description + reference GFF	27.25623014498098
PROT:sp|Q06504|NAT3_YEAST	sp|Q06504|NAT3_YEAST		NAT3	N-terminal acetyltransferase B complex catalytic subunit NAT3	0.00035489036	NAT3 — N-terminal acetyltransferase B complex catalytic subunit NAT3	search FASTA description + reference GFF	24.150024136851687
PROT:sp|Q06505|IWS1_YEAST	sp|Q06505|IWS1_YEAST		SPN1	Transcription factor SPN1	0.00035489036	SPN1 — Transcription factor SPN1	search FASTA description + reference GFF	29.84152819114368
PROT:sp|Q06506|RRP9_YEAST	sp|Q06506|RRP9_YEAST		RRP9	Ribosomal RNA-processing protein 9	0.00035489036	RRP9 — Ribosomal RNA-processing protein 9	search FASTA description + reference GFF	25.82871042432924
PROT:sp|Q06508|LOA1_YEAST	sp|Q06508|LOA1_YEAST		LOA1	Lysophosphatidic acid:oleoyl-CoA acyltransferase 1	0.00035489036	LOA1 — Lysophosphatidic acid:oleoyl-CoA acyltransferase 1	search FASTA description + reference GFF	23.62421038247539
PROT:sp|Q06523|YP148_YEAST	sp|Q06523|YP148_YEAST		YPR148C	Uncharacterized protein YPR148C	0.00035489036	YPR148C — Uncharacterized protein YPR148C	search FASTA description + reference GFF	30.66159235306006
PROT:sp|Q06538|CSC1_YEAST	sp|Q06538|CSC1_YEAST		CSC1	Calcium permeable stress-gated cation channel 1	0.00035489036	CSC1 — Calcium permeable stress-gated cation channel 1	search FASTA description + reference GFF	28.06287068513563
PROT:sp|Q06608|PDXH_YEAST	sp|Q06608|PDXH_YEAST		YPR172W	Pyridoxamine 5'-phosphate oxidase homolog	0.00035489036	YPR172W — Pyridoxamine 5'-phosphate oxidase homolog	search FASTA description + reference GFF	29.98437573831332
PROT:sp|Q06624|RHC31_YEAST	sp|Q06624|RHC31_YEAST		AOS1	DNA damage tolerance protein RHC31	0.00035489036	AOS1 — DNA damage tolerance protein RHC31	search FASTA description + reference GFF	27.29167534295068
PROT:sp|Q06625|GDE_YEAST	sp|Q06625|GDE_YEAST		GDB1	Glycogen debranching enzyme	0.00035489036	GDB1 — Glycogen debranching enzyme	search FASTA description + reference GFF	31.456283739699145
PROT:sp|Q06630|MHR1_YEAST	sp|Q06630|MHR1_YEAST		MHR1	Large ribosomal subunit protein mL67	0.00035489036	MHR1 — Large ribosomal subunit protein mL67	search FASTA description + reference GFF	30.56226393715588
